dataset,fy,edition,page,panel,group,label,label_missing,kind,row_check,derived_cell,table_family,line_no,columns_as_printed,v1,v2,v3,v4,v5,v6,v7,v8,n_values,ruler_spanned,repaired_cells,unparsed_cells,column_meaning,status,reconciliation
enrollment_mcas,2011,FY2011,32,,,,,row,,,,,"Learning is reflective, creative, ongoing and takes place in all environments. | A successful school actively engages students and staff. All students have talents and can excel. | Professional growth",29,,,,,,,,1,,0,,,no check,no total printed
enrollment_mcas,2011,FY2011,48,1,,Students,,row,,,,,"Learning is reflective, creative, ongoing and takes place in all environments. | A successful school actively engages students and staff. All students have talents and can excel. | Professional growth",2009,2010,,,,,,,2,,0,,,no check,no total printed
enrollment_mcas,2011,FY2011,48,1,,Students           2009                      2011                 testeor,,row,,,,,"Learning is reflective, creative, ongoing and takes place in all environments. | A successful school actively engages students and staff. All students have talents and can excel. | Professional growth",318,,,,,,,,1,,0,,,no check,no total printed
enrollment_mcas,2011,FY2011,48,1,,Students,,row,,,,,"Learning is reflective, creative, ongoing and takes place in all environments. | A successful school actively engages students and staff. All students have talents and can excel. | Professional growth",2009,2010,2011,,,,,,3,,0,,,no check,no total printed
enrollment_mcas,2011,FY2011,52,,,,,row,,,,,"Learning is reflective, creative, ongoing and takes place in all environments. | A successful school actively engages students and staff. All students have talents and can excel. | Professional growth",49,,,,,,,,1,,0,,,no check,no total printed
enrollment_mcas,2012,FY2012,17,,,Confirmed,,row,,,,,Confirmed 25 | Communicable Disease Number of Cases | Campylbacter. ... 1 | Giardia.. 2 | ... Group B streptococcus... ..1 | Hepitits C. .4 | Influenza. .10 | Lyme Disease 5,,25,,,,,,,1,,0,,,no check,no total printed
enrollment_mcas,2012,FY2012,17,,,Giardia..,,row,,,,,Confirmed 25 | Communicable Disease Number of Cases | Campylbacter. ... 1 | Giardia.. 2 | ... Group B streptococcus... ..1 | Hepitits C. .4 | Influenza. .10 | Lyme Disease 5,,2,,,,,,,1,,0,,,no check,no total printed
enrollment_mcas,2012,FY2012,17,,,Lyme Disease,,row,,,,,Confirmed 25 | Communicable Disease Number of Cases | Campylbacter. ... 1 | Giardia.. 2 | ... Group B streptococcus... ..1 | Hepitits C. .4 | Influenza. .10 | Lyme Disease 5,,5,,,,,,,1,,0,,,no check,no total printed
enrollment_mcas,2012,FY2012,17,,Health Promotion,,,row,,,,,Confirmed 25 | Communicable Disease Number of Cases | Campylbacter. ... 1 | Giardia.. 2 | ... Group B streptococcus... ..1 | Hepitits C. .4 | Influenza. .10 | Lyme Disease 5,14,,,,,,,,1,,0,,,no check,no total printed
enrollment_mcas,2012,FY2012,18,,Health Promotion,,,row,,,,,Confirmed 25 | Communicable Disease Number of Cases | Campylbacter. ... 1 | Giardia.. 2 | ... Group B streptococcus... ..1 | Hepitits C. .4 | Influenza. .10 | Lyme Disease 5,15,,,,,,,,1,,0,,,no check,no total printed
enrollment_mcas,2012,FY2012,33,1,Health Promotion,"Enrollment: October 1, 2010 - October",,row,,,,,Confirmed 25 | Communicable Disease Number of Cases | Campylbacter. ... 1 | Giardia.. 2 | ... Group B streptococcus... ..1 | Hepitits C. .4 | Influenza. .10 | Lyme Disease 5,1,2012,,,,,,,2,,0,,,no check,no total printed
enrollment_mcas,2012,FY2012,33,1,Health Promotion,PK,,row,,,,,Confirmed 25 | Communicable Disease Number of Cases | Campylbacter. ... 1 | Giardia.. 2 | ... Group B streptococcus... ..1 | Hepitits C. .4 | Influenza. .10 | Lyme Disease 5,43,41,,,,,,,2,,0,,,no check,no total printed
enrollment_mcas,2012,FY2012,33,1,Health Promotion,K,,row,,,,,Confirmed 25 | Communicable Disease Number of Cases | Campylbacter. ... 1 | Giardia.. 2 | ... Group B streptococcus... ..1 | Hepitits C. .4 | Influenza. .10 | Lyme Disease 5,111,116,110,,,,,,3,,0,,,no check,no total printed
enrollment_mcas,2012,FY2012,33,1,Health Promotion,Ungraded,,row,,,,,Confirmed 25 | Communicable Disease Number of Cases | Campylbacter. ... 1 | Giardia.. 2 | ... Group B streptococcus... ..1 | Hepitits C. .4 | Influenza. .10 | Lyme Disease 5,6,6,,,,,,,2,,0,,,no check,no total printed
enrollment_mcas,2012,FY2012,43,,Health Promotion,,,row,,,,,Confirmed 25 | Communicable Disease Number of Cases | Campylbacter. ... 1 | Giardia.. 2 | ... Group B streptococcus... ..1 | Hepitits C. .4 | Influenza. .10 | Lyme Disease 5,40,,,,,,,,1,,0,,,no check,no total printed
enrollment_mcas,2012,FY2012,44,1,Health Promotion,English Language Ans,,row,,,,,Confirmed 25 | Communicable Disease Number of Cases | Campylbacter. ... 1 | Giardia.. 2 | ... Group B streptococcus... ..1 | Hepitits C. .4 | Influenza. .10 | Lyme Disease 5,2010,20111,2012,,,,,,3,,0,,,no check,no total printed
enrollment_mcas,2012,FY2012,44,1,Health Promotion,Students Tested,,row,,,,,Confirmed 25 | Communicable Disease Number of Cases | Campylbacter. ... 1 | Giardia.. 2 | ... Group B streptococcus... ..1 | Hepitits C. .4 | Influenza. .10 | Lyme Disease 5,351,358,361,,,,,,3,,0,,,no check,no total printed
enrollment_mcas,2012,FY2012,45,1,Health Promotion,Biology.,,row,,,,,Confirmed 25 | Communicable Disease Number of Cases | Campylbacter. ... 1 | Giardia.. 2 | ... Group B streptococcus... ..1 | Hepitits C. .4 | Influenza. .10 | Lyme Disease 5,2010,2011,2012,,,,,,3,,0,,,no check,no total printed
enrollment_mcas,2012,FY2012,45,1,Health Promotion,Students Tested,,row,,,,,Confirmed 25 | Communicable Disease Number of Cases | Campylbacter. ... 1 | Giardia.. 2 | ... Group B streptococcus... ..1 | Hepitits C. .4 | Influenza. .10 | Lyme Disease 5,383,362,361,,,,,,3,,0,,,no check,no total printed
enrollment_mcas,2012,FY2012,50,,Health Promotion,,,row,,,,,Confirmed 25 | Communicable Disease Number of Cases | Campylbacter. ... 1 | Giardia.. 2 | ... Group B streptococcus... ..1 | Hepitits C. .4 | Influenza. .10 | Lyme Disease 5,47,,,,,,,,1,,0,,,no check,no total printed
enrollment_mcas,2012,FY2012,51,,Health Promotion,,,row,,,,,Confirmed 25 | Communicable Disease Number of Cases | Campylbacter. ... 1 | Giardia.. 2 | ... Group B streptococcus... ..1 | Hepitits C. .4 | Influenza. .10 | Lyme Disease 5,48,,,,,,,,1,,0,,,no check,no total printed
enrollment_mcas,2013,FY2013,18,,Health Promotion,,,row,,,,,"Influenza... .11 | Lyme Disease 6 | : Salmonella.. 1 | Health Promotion | Skilled Nursing ....12 | Dental Health Department | Examination, Cleaning & Fluoride - Grades K, 2 & 4 | Nashoba's Registered ",15,,,,,,,,1,,0,,,no check,no total printed
enrollment_mcas,2013,FY2013,33,1,Health Promotion,Primary Total,,row,,,,,"Influenza... .11 | Lyme Disease 6 | : Salmonella.. 1 | Health Promotion | Skilled Nursing ....12 | Dental Health Department | Examination, Cleaning & Fluoride - Grades K, 2 & 4 | Nashoba's Registered ",517,4,0,521,,,,,4,,0,,,no check,no total printed
enrollment_mcas,2013,FY2013,33,1,Health Promotion,THMS Total,,row,,,,,"Influenza... .11 | Lyme Disease 6 | : Salmonella.. 1 | Health Promotion | Skilled Nursing ....12 | Dental Health Department | Examination, Cleaning & Fluoride - Grades K, 2 & 4 | Nashoba's Registered ",480,8,0,488,,,,,4,,0,,,no check,no total printed
enrollment_mcas,2013,FY2013,33,1,Health Promotion,Ungraded,,row,,,,,"Influenza... .11 | Lyme Disease 6 | : Salmonella.. 1 | Health Promotion | Skilled Nursing ....12 | Dental Health Department | Examination, Cleaning & Fluoride - Grades K, 2 & 4 | Nashoba's Registered ",5,0,5,,,,,,3,,0,,,no check,no total printed
enrollment_mcas,2013,FY2013,33,1,Health Promotion,LHS Total,,row,,,,,"Influenza... .11 | Lyme Disease 6 | : Salmonella.. 1 | Health Promotion | Skilled Nursing ....12 | Dental Health Department | Examination, Cleaning & Fluoride - Grades K, 2 & 4 | Nashoba's Registered ",554,32,593,,,,,,3,,0,,,no check,no total printed
enrollment_mcas,2013,FY2013,36,1,Health Promotion,Number of Students,,row,,,,,"Influenza... .11 | Lyme Disease 6 | : Salmonella.. 1 | Health Promotion | Skilled Nursing ....12 | Dental Health Department | Examination, Cleaning & Fluoride - Grades K, 2 & 4 | Nashoba's Registered ",20,60,38,2,,,,,4,,0,,,no check,no total printed
enrollment_mcas,2013,FY2013,36,1,Health Promotion,Number of Students,,row,,,,,"Influenza... .11 | Lyme Disease 6 | : Salmonella.. 1 | Health Promotion | Skilled Nursing ....12 | Dental Health Department | Examination, Cleaning & Fluoride - Grades K, 2 & 4 | Nashoba's Registered ",45,52,5,6,,,,,4,,0,,,no check,no total printed
enrollment_mcas,2013,FY2013,46,1,Health Promotion,ing site tugunge,,row,,,,,"Influenza... .11 | Lyme Disease 6 | : Salmonella.. 1 | Health Promotion | Skilled Nursing ....12 | Dental Health Department | Examination, Cleaning & Fluoride - Grades K, 2 & 4 | Nashoba's Registered ",2011,2012,2013,,,,,,3,,0,,,no check,no total printed
enrollment_mcas,2013,FY2013,46,1,Health Promotion,Arty                                                  Mathemanics,,row,,,,,"Influenza... .11 | Lyme Disease 6 | : Salmonella.. 1 | Health Promotion | Skilled Nursing ....12 | Dental Health Department | Examination, Cleaning & Fluoride - Grades K, 2 & 4 | Nashoba's Registered ",2011,12012,,,,,,,2,,0,,,no check,no total printed
enrollment_mcas,2013,FY2013,46,1,Health Promotion,358       361       352       Students Tested,,row,,,,,"Influenza... .11 | Lyme Disease 6 | : Salmonella.. 1 | Health Promotion | Skilled Nursing ....12 | Dental Health Department | Examination, Cleaning & Fluoride - Grades K, 2 & 4 | Nashoba's Registered ",358,360,352,,,,,,3,,0,,,no check,no total printed
enrollment_mcas,2013,FY2013,52,1,Health Promotion,"event culminated in a Local Awards Ceremony, held at the school on January",,row,,,,,"Influenza... .11 | Lyme Disease 6 | : Salmonella.. 1 | Health Promotion | Skilled Nursing ....12 | Dental Health Department | Examination, Cleaning & Fluoride - Grades K, 2 & 4 | Nashoba's Registered ",23,,,,,,,,1,,0,,,no check,no total printed
enrollment_mcas,2014,FY2014,99,,,,,page_number,"the page number, not a line of the table",,,,LUNENBURG PRIMARY SCHOOL | 2014-2015 | The Lunenburg Primary School is a child-centered school devoted to providing quality | early childhood education for all students. We are a community of teachers,99,,,,,,,,1,,0,,,no check,no total printed
enrollment_mcas,2014,FY2014,114,,,,,page_number,"the page number, not a line of the table",,,,LUNENBURG PRIMARY SCHOOL | 2014-2015 | The Lunenburg Primary School is a child-centered school devoted to providing quality | early childhood education for all students. We are a community of teachers,114,,,,,,,,1,,0,,,no check,no total printed
enrollment_mcas,2014,FY2014,116,1,,Students Tested                 361         352          364                 Students Tested,,row,,,,,LUNENBURG PRIMARY SCHOOL | 2014-2015 | The Lunenburg Primary School is a child-centered school devoted to providing quality | early childhood education for all students. We are a community of teachers,360,352,366,,,,,,3,,0,,,no check,no total printed
enrollment_mcas,2014,FY2014,116,1,,Biology,,row,,,,,LUNENBURG PRIMARY SCHOOL | 2014-2015 | The Lunenburg Primary School is a child-centered school devoted to providing quality | early childhood education for all students. We are a community of teachers,2012,2013,2014,,,,,,3,,0,,,no check,no total printed
enrollment_mcas,2014,FY2014,116,1,,Students Tested,,row,,,,,LUNENBURG PRIMARY SCHOOL | 2014-2015 | The Lunenburg Primary School is a child-centered school devoted to providing quality | early childhood education for all students. We are a community of teachers,361,398,351,,,,,,3,,0,,,no check,no total printed
enrollment_mcas,2014,FY2014,117,,,,,page_number,"the page number, not a line of the table",,,,LUNENBURG PRIMARY SCHOOL | 2014-2015 | The Lunenburg Primary School is a child-centered school devoted to providing quality | early childhood education for all students. We are a community of teachers,117,,,,,,,,1,,0,,,no check,no total printed
enrollment_mcas,2014,FY2014,120,,,,,page_number,"the page number, not a line of the table",,,,LUNENBURG PRIMARY SCHOOL | 2014-2015 | The Lunenburg Primary School is a child-centered school devoted to providing quality | early childhood education for all students. We are a community of teachers,120,,,,,,,,1,,0,,,no check,no total printed
enrollment_mcas,2014,FY2014,122,,,,,page_number,"the page number, not a line of the table",,,,LUNENBURG PRIMARY SCHOOL | 2014-2015 | The Lunenburg Primary School is a child-centered school devoted to providing quality | early childhood education for all students. We are a community of teachers,122,,,,,,,,1,,0,,,no check,no total printed
enrollment_mcas,2014,FY2014,123,1,,Jamary,,row,,,,,LUNENBURG PRIMARY SCHOOL | 2014-2015 | The Lunenburg Primary School is a child-centered school devoted to providing quality | early childhood education for all students. We are a community of teachers,29,,,,,,,,1,,0,,,no check,no total printed
enrollment_mcas,2014,FY2014,124,,,,,page_number,"the page number, not a line of the table",,,,LUNENBURG PRIMARY SCHOOL | 2014-2015 | The Lunenburg Primary School is a child-centered school devoted to providing quality | early childhood education for all students. We are a community of teachers,124,,,,,,,,1,,0,,,no check,no total printed
enrollment_mcas,2014,FY2014,127,,education and training.,,,page_number,"the page number, not a line of the table",,,,LUNENBURG PRIMARY SCHOOL | 2014-2015 | The Lunenburg Primary School is a child-centered school devoted to providing quality | early childhood education for all students. We are a community of teachers,127,,,,,,,,1,,0,,,no check,no total printed
enrollment_mcas,2014,FY2014,128,,education and training.,,,page_number,"the page number, not a line of the table",,,,LUNENBURG PRIMARY SCHOOL | 2014-2015 | The Lunenburg Primary School is a child-centered school devoted to providing quality | early childhood education for all students. We are a community of teachers,128,,,,,,,,1,,0,,,no check,no total printed
enrollment_mcas,2015,FY2015,101,1,,Enrollment – February,,row,,,,,trailing figures,19,2016,,,,,,,2,,0,,,no check,no total printed
enrollment_mcas,2015,FY2015,101,1,,PK,,subtotal,"subtotal: equals the 2 rows below it, in 2 of its columns",,,,trailing figures,42,0,0,42,,,,,4,,0,,,no check,no total printed
enrollment_mcas,2015,FY2015,101,1,,K,,row,,,,,trailing figures,105,0,0,105,,,,,4,,0,,,no check,no total printed
enrollment_mcas,2015,FY2015,101,1,,Primary Total,,row,,,,,trailing figures,516,0,0,516,,,,,4,,0,,,no check,no total printed
enrollment_mcas,2015,FY2015,101,1,,THMS Total,,row,,,,,trailing figures,506,14,0,520,,,,,4,,0,,,no check,no total printed
enrollment_mcas,2015,FY2015,101,1,,Ungraded,,row,,,,,trailing figures,6,0,0,6,,,,,4,,0,,,no check,no total printed
enrollment_mcas,2015,FY2015,101,1,,LHS Total,,row,,,,,trailing figures,519,38,2,559,,,,,4,,0,,,no check,no total printed
enrollment_mcas,2015,FY2015,106,1,,GRADE,,row,,,,,trailing figures,3,66,45,39,18,14,,,6,,0,,,no check,no total printed
enrollment_mcas,2015,FY2015,109,,,50%                                 70%                                 Math,,row,,,,,"109 | needs of our middle school students. | healthy decision making, empathy and communication as well bullying prevention to meet the intricate social | Second step developmental guidance program is",7,,,,,,,,1,,0,,,no check,no total printed
enrollment_mcas,2015,FY2015,109,,,51%                                  70%                                  ELA,,row,,,,,"109 | needs of our middle school students. | healthy decision making, empathy and communication as well bullying prevention to meet the intricate social | Second step developmental guidance program is",7,,,,,,,,1,,0,,,no check,no total printed
enrollment_mcas,2015,FY2015,109,,,62%                                 67%                                 Math,,row,,,,,"109 | needs of our middle school students. | healthy decision making, empathy and communication as well bullying prevention to meet the intricate social | Second step developmental guidance program is",6,,,,,,,,1,,0,,,no check,no total printed
enrollment_mcas,2015,FY2015,109,,,74%                                  ELA,,row,,,,,"109 | needs of our middle school students. | healthy decision making, empathy and communication as well bullying prevention to meet the intricate social | Second step developmental guidance program is",6,,,,,,,,1,,0,,,no check,no total printed
enrollment_mcas,2015,FY2015,109,,,63%                          Science/Tech,,row,,,,,"109 | needs of our middle school students. | healthy decision making, empathy and communication as well bullying prevention to meet the intricate social | Second step developmental guidance program is",5,,,,,,,,1,,0,,,no check,no total printed
enrollment_mcas,2015,FY2015,109,,,71%                                 Math,,row,,,,,"109 | needs of our middle school students. | healthy decision making, empathy and communication as well bullying prevention to meet the intricate social | Second step developmental guidance program is",5,,,,,,,,1,,0,,,no check,no total printed
enrollment_mcas,2015,FY2015,109,,,73%                                 ELA,,row,,,,,"109 | needs of our middle school students. | healthy decision making, empathy and communication as well bullying prevention to meet the intricate social | Second step developmental guidance program is",5,,,,,,,,1,,0,,,no check,no total printed
enrollment_mcas,2015,FY2015,109,,,46%                                 Math,,row,,,,,"109 | needs of our middle school students. | healthy decision making, empathy and communication as well bullying prevention to meet the intricate social | Second step developmental guidance program is",4,,,,,,,,1,,0,,,no check,no total printed
enrollment_mcas,2015,FY2015,109,,,57%                                  ELA,,row,,,,,"109 | needs of our middle school students. | healthy decision making, empathy and communication as well bullying prevention to meet the intricate social | Second step developmental guidance program is",4,,,,,,,,1,,0,,,no check,no total printed
enrollment_mcas,2015,FY2015,118,,,,,page_number,"the page number, not a line of the table",,,,"109 | needs of our middle school students. | healthy decision making, empathy and communication as well bullying prevention to meet the intricate social | Second step developmental guidance program is",118,,,,,,,,1,,0,,,no check,no total printed
enrollment_mcas,2015,FY2015,120,1,,Arts,,row,,,,,"109 | needs of our middle school students. | healthy decision making, empathy and communication as well bullying prevention to meet the intricate social | Second step developmental guidance program is",2013,2014,2015,,,,,,3,,0,,,no check,no total printed
enrollment_mcas,2015,FY2015,120,1,,Students Tested,,row,,,,,"109 | needs of our middle school students. | healthy decision making, empathy and communication as well bullying prevention to meet the intricate social | Second step developmental guidance program is",352,364,374,,,,,,3,,0,,,no check,no total printed
enrollment_mcas,2015,FY2015,120,1,,Mathematics,,row,,,,,"109 | needs of our middle school students. | healthy decision making, empathy and communication as well bullying prevention to meet the intricate social | Second step developmental guidance program is",2013,2014,2015,,,,,,3,,0,,,no check,no total printed
enrollment_mcas,2015,FY2015,120,1,,Students Tested,,row,,,,,"109 | needs of our middle school students. | healthy decision making, empathy and communication as well bullying prevention to meet the intricate social | Second step developmental guidance program is",352,366,375,,,,,,3,,0,,,no check,no total printed
enrollment_mcas,2015,FY2015,120,1,,Biology,,row,,,,,"109 | needs of our middle school students. | healthy decision making, empathy and communication as well bullying prevention to meet the intricate social | Second step developmental guidance program is",2013,2014,2015,,,,,,3,,0,,,no check,no total printed
enrollment_mcas,2015,FY2015,120,1,,Students Tested,,row,,,,,"109 | needs of our middle school students. | healthy decision making, empathy and communication as well bullying prevention to meet the intricate social | Second step developmental guidance program is",398,351,347,,,,,,3,,0,,,no check,no total printed
enrollment_mcas,2015,FY2015,126,,,,,page_number,"the page number, not a line of the table",,,,"109 | needs of our middle school students. | healthy decision making, empathy and communication as well bullying prevention to meet the intricate social | Second step developmental guidance program is",126,,,,,,,,1,,0,,,no check,no total printed
enrollment_mcas,2015,FY2015,127,,,,,page_number,"the page number, not a line of the table",,,,"109 | needs of our middle school students. | healthy decision making, empathy and communication as well bullying prevention to meet the intricate social | Second step developmental guidance program is",127,,,,,,,,1,,0,,,no check,no total printed
enrollment_mcas,2015,FY2015,128,1,,"Louisville, KY. from June 22 –",,row,,,,,"109 | needs of our middle school students. | healthy decision making, empathy and communication as well bullying prevention to meet the intricate social | Second step developmental guidance program is",27,,,,,,,,1,,0,,,no check,no total printed
enrollment_mcas,2015,FY2015,129,,,,,page_number,"the page number, not a line of the table",,,,"109 | needs of our middle school students. | healthy decision making, empathy and communication as well bullying prevention to meet the intricate social | Second step developmental guidance program is",129,,,,,,,,1,,0,,,no check,no total printed
enrollment_mcas,2015,FY2015,132,,school and students for years to come.,,,page_number,"the page number, not a line of the table",,,,"109 | needs of our middle school students. | healthy decision making, empathy and communication as well bullying prevention to meet the intricate social | Second step developmental guidance program is",132,,,,,,,,1,,0,,,no check,no total printed
enrollment_mcas,2015,FY2015,133,,school and students for years to come.,,,page_number,"the page number, not a line of the table",,,,"109 | needs of our middle school students. | healthy decision making, empathy and communication as well bullying prevention to meet the intricate social | Second step developmental guidance program is",133,,,,,,,,1,,0,,,no check,no total printed
enrollment_mcas,2016,FY2016,101,1,,Enrollment February,,row,,,,,trailing figures,15,2017,,,,,,,2,,0,,,no check,no total printed
enrollment_mcas,2016,FY2016,101,1,,PK,,row,,,,,trailing figures,51,0,51,,,,,,3,,0,,,no check,no total printed
enrollment_mcas,2016,FY2016,101,1,,K,,row,,,,,trailing figures,118,0,118,,,,,,3,,0,,,no check,no total printed
enrollment_mcas,2016,FY2016,101,1,,Primary Total,,row,,,,,trailing figures,403,0,403,,,,,,3,,0,,,no check,no total printed
enrollment_mcas,2016,FY2016,101,1,,Total,,subtotal,,,,,trailing figures,404,0,404,,,,,,3,,0,,,no check,no total printed
enrollment_mcas,2016,FY2016,101,1,,Total,,subtotal,,,,,trailing figures,381,11,392,,,,,,3,,0,,,no check,no total printed
enrollment_mcas,2016,FY2016,101,1,,Ungraded,,row,,,,,trailing figures,6,1,7,,,,,,3,,0,,,no check,no total printed
enrollment_mcas,2016,FY2016,101,1,,Total,,subtotal,,,,,trailing figures,401,37,438,,,,,,3,,0,,,no check,no total printed
enrollment_mcas,2016,FY2016,101,1,,Total,,subtotal,,,,,trailing figures,1589,48,1637,,,,,,3,,0,,,no check,no total printed
enrollment_mcas,2016,FY2016,111,,,,,page_number,"the page number, not a line of the table",,,,"111 | TURKEY HILL ELEMENTARY SCHOOL | With the completion of the new Middle High school, Turkey Hill has been reconfigured as an elementary | school for students in grades 3 -5. The staff includes a n",111,,,,,,,,1,,0,,,no check,no total printed
enrollment_mcas,2016,FY2016,111,,school for st,,,row,,,,,"111 | TURKEY HILL ELEMENTARY SCHOOL | With the completion of the new Middle High school, Turkey Hill has been reconfigured as an elementary | school for students in grades 3 -5. The staff includes a n",4,,,,,,,,1,,0,,,no check,no total printed
enrollment_mcas,2016,FY2016,111,,school for st,,,row,,,,,"111 | TURKEY HILL ELEMENTARY SCHOOL | With the completion of the new Middle High school, Turkey Hill has been reconfigured as an elementary | school for students in grades 3 -5. The staff includes a n",5,,,,,,,,1,,0,,,no check,no total printed
enrollment_mcas,2016,FY2016,111,,school for st,,,row,,,,,"111 | TURKEY HILL ELEMENTARY SCHOOL | With the completion of the new Middle High school, Turkey Hill has been reconfigured as an elementary | school for students in grades 3 -5. The staff includes a n",6,,,,,,,,1,,0,,,no check,no total printed
enrollment_mcas,2016,FY2016,111,,school for st,,,row,,,,,"111 | TURKEY HILL ELEMENTARY SCHOOL | With the completion of the new Middle High school, Turkey Hill has been reconfigured as an elementary | school for students in grades 3 -5. The staff includes a n",85,,,,,,,,1,,0,,,no check,no total printed
enrollment_mcas,2016,FY2016,111,,school for st,,,row,,,,,"111 | TURKEY HILL ELEMENTARY SCHOOL | With the completion of the new Middle High school, Turkey Hill has been reconfigured as an elementary | school for students in grades 3 -5. The staff includes a n",4,,,,,,,,1,,0,,,no check,no total printed
enrollment_mcas,2016,FY2016,111,,school for st,,,row,,,,,"111 | TURKEY HILL ELEMENTARY SCHOOL | With the completion of the new Middle High school, Turkey Hill has been reconfigured as an elementary | school for students in grades 3 -5. The staff includes a n",5,,,,,,,,1,,0,,,no check,no total printed
enrollment_mcas,2016,FY2016,111,,school for st,,,row,,,,,"111 | TURKEY HILL ELEMENTARY SCHOOL | With the completion of the new Middle High school, Turkey Hill has been reconfigured as an elementary | school for students in grades 3 -5. The staff includes a n",6,,,,,,,,1,,0,,,no check,no total printed
enrollment_mcas,2016,FY2016,111,,school for st,,,row,,,,,"111 | TURKEY HILL ELEMENTARY SCHOOL | With the completion of the new Middle High school, Turkey Hill has been reconfigured as an elementary | school for students in grades 3 -5. The staff includes a n",3,,,,,,,,1,,0,,,no check,no total printed
enrollment_mcas,2016,FY2016,111,,school for st,,,row,,,,,"111 | TURKEY HILL ELEMENTARY SCHOOL | With the completion of the new Middle High school, Turkey Hill has been reconfigured as an elementary | school for students in grades 3 -5. The staff includes a n",4,,,,,,,,1,,0,,,no check,no total printed
enrollment_mcas,2016,FY2016,111,,school for st,,,row,,,,,"111 | TURKEY HILL ELEMENTARY SCHOOL | With the completion of the new Middle High school, Turkey Hill has been reconfigured as an elementary | school for students in grades 3 -5. The staff includes a n",5,,,,,,,,1,,0,,,no check,no total printed
enrollment_mcas,2016,FY2016,111,,school for st,,,row,,,,,"111 | TURKEY HILL ELEMENTARY SCHOOL | With the completion of the new Middle High school, Turkey Hill has been reconfigured as an elementary | school for students in grades 3 -5. The staff includes a n",6,,,,,,,,1,,0,,,no check,no total printed
enrollment_mcas,2016,FY2016,117,,SCHOOL/COMMUNITY PARTNERSHIPS,,,page_number,"the page number, not a line of the table",,,,"111 | TURKEY HILL ELEMENTARY SCHOOL | With the completion of the new Middle High school, Turkey Hill has been reconfigured as an elementary | school for students in grades 3 -5. The staff includes a n",117,,,,,,,,1,,0,,,no check,no total printed
enrollment_mcas,2016,FY2016,123,,SCHOOL/COMMUNITY PARTNERSHIPS,,,page_number,"the page number, not a line of the table",,,,"111 | TURKEY HILL ELEMENTARY SCHOOL | With the completion of the new Middle High school, Turkey Hill has been reconfigured as an elementary | school for students in grades 3 -5. The staff includes a n",123,,,,,,,,1,,0,,,no check,no total printed
enrollment_mcas,2016,FY2016,125,1,SCHOOL/COMMUNITY PARTNERSHIPS,Arts,,row,,,,,"111 | TURKEY HILL ELEMENTARY SCHOOL | With the completion of the new Middle High school, Turkey Hill has been reconfigured as an elementary | school for students in grades 3 -5. The staff includes a n",2014,2015,2016,,,,,,3,,0,,,no check,no total printed
enrollment_mcas,2016,FY2016,125,1,SCHOOL/COMMUNITY PARTNERSHIPS,Students Tested,,row,,,,,"111 | TURKEY HILL ELEMENTARY SCHOOL | With the completion of the new Middle High school, Turkey Hill has been reconfigured as an elementary | school for students in grades 3 -5. The staff includes a n",364,374,349,,,,,,3,,0,,,no check,no total printed
enrollment_mcas,2016,FY2016,125,1,SCHOOL/COMMUNITY PARTNERSHIPS,Mathematics,,row,,,,,"111 | TURKEY HILL ELEMENTARY SCHOOL | With the completion of the new Middle High school, Turkey Hill has been reconfigured as an elementary | school for students in grades 3 -5. The staff includes a n",2014,2015,2016,,,,,,3,,0,,,no check,no total printed
enrollment_mcas,2016,FY2016,125,1,SCHOOL/COMMUNITY PARTNERSHIPS,Students Tested,,row,,,,,"111 | TURKEY HILL ELEMENTARY SCHOOL | With the completion of the new Middle High school, Turkey Hill has been reconfigured as an elementary | school for students in grades 3 -5. The staff includes a n",366,375,348,,,,,,3,,0,,,no check,no total printed
enrollment_mcas,2016,FY2016,125,1,SCHOOL/COMMUNITY PARTNERSHIPS,Biology,,row,,,,,"111 | TURKEY HILL ELEMENTARY SCHOOL | With the completion of the new Middle High school, Turkey Hill has been reconfigured as an elementary | school for students in grades 3 -5. The staff includes a n",2014,2015,2016,,,,,,3,,0,,,no check,no total printed
enrollment_mcas,2016,FY2016,125,1,SCHOOL/COMMUNITY PARTNERSHIPS,Students Tested,,row,,,,,"111 | TURKEY HILL ELEMENTARY SCHOOL | With the completion of the new Middle High school, Turkey Hill has been reconfigured as an elementary | school for students in grades 3 -5. The staff includes a n",351,347,345,,,,,,3,,0,,,no check,no total printed
enrollment_mcas,2016,FY2016,130,,Council on Aging.,,,page_number,"the page number, not a line of the table",,,,"111 | TURKEY HILL ELEMENTARY SCHOOL | With the completion of the new Middle High school, Turkey Hill has been reconfigured as an elementary | school for students in grades 3 -5. The staff includes a n",130,,,,,,,,1,,0,,,no check,no total printed
enrollment_mcas,2016,FY2016,131,,Council on Aging.,,,page_number,"the page number, not a line of the table",,,,"111 | TURKEY HILL ELEMENTARY SCHOOL | With the completion of the new Middle High school, Turkey Hill has been reconfigured as an elementary | school for students in grades 3 -5. The staff includes a n",131,,,,,,,,1,,0,,,no check,no total printed
enrollment_mcas,2016,FY2016,132,,Council on Aging.,,,page_number,"the page number, not a line of the table",,,,"111 | TURKEY HILL ELEMENTARY SCHOOL | With the completion of the new Middle High school, Turkey Hill has been reconfigured as an elementary | school for students in grades 3 -5. The staff includes a n",132,,,,,,,,1,,0,,,no check,no total printed
