lea,district,fy,group,measure,value,reconciles,doc_id
01620000,Lunenburg,2014,Expenditures Per Pupil,Administration,398,yes,sources/dese/radar-district-comparison.xlsx
01620000,Lunenburg,2014,Expenditures Per Pupil,Instructional Leadership,673,yes,sources/dese/radar-district-comparison.xlsx
01620000,Lunenburg,2014,Expenditures Per Pupil,Teachers,4787,yes,sources/dese/radar-district-comparison.xlsx
01620000,Lunenburg,2014,Expenditures Per Pupil,Other Teaching Services,1014,yes,sources/dese/radar-district-comparison.xlsx
01620000,Lunenburg,2014,Expenditures Per Pupil,Professional Development,62,yes,sources/dese/radar-district-comparison.xlsx
01620000,Lunenburg,2014,Expenditures Per Pupil,"Instructional Materials, Equipment and Technology",155,yes,sources/dese/radar-district-comparison.xlsx
01620000,Lunenburg,2014,Expenditures Per Pupil,"Guidance, Counseling and Testing",372,yes,sources/dese/radar-district-comparison.xlsx
01620000,Lunenburg,2014,Expenditures Per Pupil,Pupil Services,1031,yes,sources/dese/radar-district-comparison.xlsx
01620000,Lunenburg,2014,Expenditures Per Pupil,Operations and Maintenance,918,yes,sources/dese/radar-district-comparison.xlsx
01620000,Lunenburg,2014,Expenditures Per Pupil,"Insurance, Retirement Programs and Other",2112,yes,sources/dese/radar-district-comparison.xlsx
01620000,Lunenburg,2014,Expenditures Per Pupil,Total In-District Expenditures,11521,yes,sources/dese/radar-district-comparison.xlsx
01620000,Lunenburg,2014,Expenditures Per Pupil,Total Expenditures,12384,yes,sources/dese/radar-district-comparison.xlsx
01620000,Lunenburg,2013,Student Enrollment,In-District FTE Pupils,1581,yes,sources/dese/radar-district-comparison.xlsx
01620000,Lunenburg,2013,Student Enrollment,Out-of-District FTE Pupils,138.2,yes,sources/dese/radar-district-comparison.xlsx
01620000,Lunenburg,2013,Student Enrollment,Total FTE Pupils,1719.2,yes,sources/dese/radar-district-comparison.xlsx
01620000,Lunenburg,2013,Student Demographics,Student Headcount,1587,yes,sources/dese/radar-district-comparison.xlsx
01620000,Lunenburg,2013,Student Demographics,Low-Income % Headcount,0.139,yes,sources/dese/radar-district-comparison.xlsx
01620000,Lunenburg,2013,Student Demographics,English learner % Headcount,0.011,yes,sources/dese/radar-district-comparison.xlsx
01620000,Lunenburg,2013,Student Demographics,Students with disabilities % Headcount,0.184,yes,sources/dese/radar-district-comparison.xlsx
01620000,Lunenburg,2013,Teacher Salaries,Teacher FTE,103,yes,sources/dese/radar-district-comparison.xlsx
01620000,Lunenburg,2013,Teacher Salaries,Teachers per 100 FTE students,6.5,yes,sources/dese/radar-district-comparison.xlsx
01620000,Lunenburg,2013,Other Staff,Instructional Coach FTE,0,yes,sources/dese/radar-district-comparison.xlsx
01620000,Lunenburg,2013,Other Staff,Instructional Support FTE,7.5,yes,sources/dese/radar-district-comparison.xlsx
01620000,Lunenburg,2013,Other Staff,Special Education Instructional Support FTE,0,yes,sources/dese/radar-district-comparison.xlsx
01620000,Lunenburg,2013,Other Staff,Paraprofessional FTE,14.8,yes,sources/dese/radar-district-comparison.xlsx
01620000,Lunenburg,2013,MCAS Performance,ELA Grades 3-8 % Meets or Exceeds,0.734,yes,sources/dese/radar-district-comparison.xlsx
01620000,Lunenburg,2013,MCAS Performance,Math Grades 3-8 % Meets or Exceeds,0.709,yes,sources/dese/radar-district-comparison.xlsx
01620000,Lunenburg,2013,MCAS Performance,ELA Grade 10 % Meets or Exceeds,0.973,yes,sources/dese/radar-district-comparison.xlsx
01620000,Lunenburg,2013,MCAS Performance,Math Grade 10 % Meets or Exceeds,0.964,yes,sources/dese/radar-district-comparison.xlsx
01620000,Lunenburg,2013,Expenditures Per Pupil,Administration,359,yes,sources/dese/radar-district-comparison.xlsx
01620000,Lunenburg,2013,Expenditures Per Pupil,Instructional Leadership,577,yes,sources/dese/radar-district-comparison.xlsx
01620000,Lunenburg,2013,Expenditures Per Pupil,Teachers,4739,yes,sources/dese/radar-district-comparison.xlsx
01620000,Lunenburg,2013,Expenditures Per Pupil,Other Teaching Services,998,yes,sources/dese/radar-district-comparison.xlsx
01620000,Lunenburg,2013,Expenditures Per Pupil,Professional Development,47,yes,sources/dese/radar-district-comparison.xlsx
01620000,Lunenburg,2013,Expenditures Per Pupil,"Instructional Materials, Equipment and Technology",149,yes,sources/dese/radar-district-comparison.xlsx
01620000,Lunenburg,2013,Expenditures Per Pupil,"Guidance, Counseling and Testing",366,yes,sources/dese/radar-district-comparison.xlsx
01620000,Lunenburg,2013,Expenditures Per Pupil,Pupil Services,1009,yes,sources/dese/radar-district-comparison.xlsx
01620000,Lunenburg,2013,Expenditures Per Pupil,Operations and Maintenance,977,yes,sources/dese/radar-district-comparison.xlsx
01620000,Lunenburg,2013,Expenditures Per Pupil,"Insurance, Retirement Programs and Other",2119,yes,sources/dese/radar-district-comparison.xlsx
01620000,Lunenburg,2013,Expenditures Per Pupil,Total In-District Expenditures,11342,yes,sources/dese/radar-district-comparison.xlsx
01620000,Lunenburg,2013,Expenditures Per Pupil,Total Expenditures,12027,yes,sources/dese/radar-district-comparison.xlsx
01620000,Lunenburg,2012,Student Enrollment,In-District FTE Pupils,1639.5,yes,sources/dese/radar-district-comparison.xlsx
01620000,Lunenburg,2012,Student Enrollment,Out-of-District FTE Pupils,124.4,yes,sources/dese/radar-district-comparison.xlsx
01620000,Lunenburg,2012,Student Enrollment,Total FTE Pupils,1763.9,yes,sources/dese/radar-district-comparison.xlsx
01620000,Lunenburg,2012,Student Demographics,Student Headcount,1637,yes,sources/dese/radar-district-comparison.xlsx
01620000,Lunenburg,2012,Student Demographics,Low-Income % Headcount,0.089,yes,sources/dese/radar-district-comparison.xlsx
01620000,Lunenburg,2012,Student Demographics,English learner % Headcount,0.006,yes,sources/dese/radar-district-comparison.xlsx
01620000,Lunenburg,2012,Student Demographics,Students with disabilities % Headcount,0.178,yes,sources/dese/radar-district-comparison.xlsx
01620000,Lunenburg,2012,Teacher Salaries,Teacher FTE,114.5,yes,sources/dese/radar-district-comparison.xlsx
01620000,Lunenburg,2012,Teacher Salaries,Teachers per 100 FTE students,7,yes,sources/dese/radar-district-comparison.xlsx
01620000,Lunenburg,2012,Other Staff,Instructional Coach FTE,0,yes,sources/dese/radar-district-comparison.xlsx
01620000,Lunenburg,2012,Other Staff,Instructional Support FTE,4.3,yes,sources/dese/radar-district-comparison.xlsx
01620000,Lunenburg,2012,Other Staff,Special Education Instructional Support FTE,0,yes,sources/dese/radar-district-comparison.xlsx
01620000,Lunenburg,2012,Other Staff,Paraprofessional FTE,24.1,yes,sources/dese/radar-district-comparison.xlsx
01620000,Lunenburg,2012,MCAS Performance,ELA Grades 3-8 % Meets or Exceeds,0.769,yes,sources/dese/radar-district-comparison.xlsx
01620000,Lunenburg,2012,MCAS Performance,Math Grades 3-8 % Meets or Exceeds,0.691,yes,sources/dese/radar-district-comparison.xlsx
01620000,Lunenburg,2012,MCAS Performance,ELA Grade 10 % Meets or Exceeds,0.984,yes,sources/dese/radar-district-comparison.xlsx
01620000,Lunenburg,2012,MCAS Performance,Math Grade 10 % Meets or Exceeds,0.887,yes,sources/dese/radar-district-comparison.xlsx
01620000,Lunenburg,2012,Expenditures Per Pupil,Administration,353,yes,sources/dese/radar-district-comparison.xlsx
01620000,Lunenburg,2012,Expenditures Per Pupil,Instructional Leadership,656,yes,sources/dese/radar-district-comparison.xlsx
01620000,Lunenburg,2012,Expenditures Per Pupil,Teachers,4554,yes,sources/dese/radar-district-comparison.xlsx
01620000,Lunenburg,2012,Expenditures Per Pupil,Other Teaching Services,1001,yes,sources/dese/radar-district-comparison.xlsx
01620000,Lunenburg,2012,Expenditures Per Pupil,Professional Development,105,yes,sources/dese/radar-district-comparison.xlsx
01620000,Lunenburg,2012,Expenditures Per Pupil,"Instructional Materials, Equipment and Technology",137,yes,sources/dese/radar-district-comparison.xlsx
01620000,Lunenburg,2012,Expenditures Per Pupil,"Guidance, Counseling and Testing",332,yes,sources/dese/radar-district-comparison.xlsx
01620000,Lunenburg,2012,Expenditures Per Pupil,Pupil Services,965,yes,sources/dese/radar-district-comparison.xlsx
01620000,Lunenburg,2012,Expenditures Per Pupil,Operations and Maintenance,825,yes,sources/dese/radar-district-comparison.xlsx
01620000,Lunenburg,2012,Expenditures Per Pupil,"Insurance, Retirement Programs and Other",2025,yes,sources/dese/radar-district-comparison.xlsx
01620000,Lunenburg,2012,Expenditures Per Pupil,Total In-District Expenditures,10955,yes,sources/dese/radar-district-comparison.xlsx
01620000,Lunenburg,2012,Expenditures Per Pupil,Total Expenditures,11448,yes,sources/dese/radar-district-comparison.xlsx
01620000,Lunenburg,2011,Student Enrollment,In-District FTE Pupils,1663.5,yes,sources/dese/radar-district-comparison.xlsx
01620000,Lunenburg,2011,Student Enrollment,Out-of-District FTE Pupils,91.7,yes,sources/dese/radar-district-comparison.xlsx
01620000,Lunenburg,2011,Student Enrollment,Total FTE Pupils,1755.2,yes,sources/dese/radar-district-comparison.xlsx
01620000,Lunenburg,2011,Student Demographics,Student Headcount,1650,yes,sources/dese/radar-district-comparison.xlsx
01620000,Lunenburg,2011,Student Demographics,Low-Income % Headcount,0.101,yes,sources/dese/radar-district-comparison.xlsx
01620000,Lunenburg,2011,Student Demographics,English learner % Headcount,0.005,yes,sources/dese/radar-district-comparison.xlsx
01620000,Lunenburg,2011,Student Demographics,Students with disabilities % Headcount,0.158,yes,sources/dese/radar-district-comparison.xlsx
01620000,Lunenburg,2011,Teacher Salaries,Teacher FTE,102.3,yes,sources/dese/radar-district-comparison.xlsx
01620000,Lunenburg,2011,Teacher Salaries,Teachers per 100 FTE students,6.1,yes,sources/dese/radar-district-comparison.xlsx
01620000,Lunenburg,2011,Other Staff,Instructional Coach FTE,0,yes,sources/dese/radar-district-comparison.xlsx
01620000,Lunenburg,2011,Other Staff,Instructional Support FTE,5.5,yes,sources/dese/radar-district-comparison.xlsx
01620000,Lunenburg,2011,Other Staff,Special Education Instructional Support FTE,0,yes,sources/dese/radar-district-comparison.xlsx
01620000,Lunenburg,2011,Other Staff,Paraprofessional FTE,24.1,yes,sources/dese/radar-district-comparison.xlsx
01620000,Lunenburg,2011,MCAS Performance,ELA Grades 3-8 % Meets or Exceeds,0.8,yes,sources/dese/radar-district-comparison.xlsx
01620000,Lunenburg,2011,MCAS Performance,Math Grades 3-8 % Meets or Exceeds,0.7,yes,sources/dese/radar-district-comparison.xlsx
01620000,Lunenburg,2011,MCAS Performance,ELA Grade 10 % Meets or Exceeds,0.951,yes,sources/dese/radar-district-comparison.xlsx
01620000,Lunenburg,2011,MCAS Performance,Math Grade 10 % Meets or Exceeds,0.923,yes,sources/dese/radar-district-comparison.xlsx
01620000,Lunenburg,2011,Expenditures Per Pupil,Administration,332,yes,sources/dese/radar-district-comparison.xlsx
01620000,Lunenburg,2011,Expenditures Per Pupil,Instructional Leadership,668,yes,sources/dese/radar-district-comparison.xlsx
01620000,Lunenburg,2011,Expenditures Per Pupil,Teachers,4352,yes,sources/dese/radar-district-comparison.xlsx
01620000,Lunenburg,2011,Expenditures Per Pupil,Other Teaching Services,996,yes,sources/dese/radar-district-comparison.xlsx
01620000,Lunenburg,2011,Expenditures Per Pupil,Professional Development,146,yes,sources/dese/radar-district-comparison.xlsx
01620000,Lunenburg,2011,Expenditures Per Pupil,"Instructional Materials, Equipment and Technology",112,yes,sources/dese/radar-district-comparison.xlsx
01620000,Lunenburg,2011,Expenditures Per Pupil,"Guidance, Counseling and Testing",366,yes,sources/dese/radar-district-comparison.xlsx
01620000,Lunenburg,2011,Expenditures Per Pupil,Pupil Services,1065,yes,sources/dese/radar-district-comparison.xlsx
01620000,Lunenburg,2011,Expenditures Per Pupil,Operations and Maintenance,822,yes,sources/dese/radar-district-comparison.xlsx
01620000,Lunenburg,2011,Expenditures Per Pupil,"Insurance, Retirement Programs and Other",1874,yes,sources/dese/radar-district-comparison.xlsx
01620000,Lunenburg,2011,Expenditures Per Pupil,Total In-District Expenditures,10734,yes,sources/dese/radar-district-comparison.xlsx
01620000,Lunenburg,2011,Expenditures Per Pupil,Total Expenditures,11080,yes,sources/dese/radar-district-comparison.xlsx
01620000,Lunenburg,2010,Student Enrollment,In-District FTE Pupils,1719.2,yes,sources/dese/radar-district-comparison.xlsx
01620000,Lunenburg,2010,Student Enrollment,Out-of-District FTE Pupils,89.7,yes,sources/dese/radar-district-comparison.xlsx
01620000,Lunenburg,2010,Student Enrollment,Total FTE Pupils,1808.9,yes,sources/dese/radar-district-comparison.xlsx
01620000,Lunenburg,2010,Student Demographics,Student Headcount,1702,yes,sources/dese/radar-district-comparison.xlsx
01620000,Lunenburg,2010,Student Demographics,Low-Income % Headcount,0.092,yes,sources/dese/radar-district-comparison.xlsx
01620000,Lunenburg,2010,Student Demographics,English learner % Headcount,0.006,yes,sources/dese/radar-district-comparison.xlsx
01620000,Lunenburg,2010,Student Demographics,Students with disabilities % Headcount,0.152,yes,sources/dese/radar-district-comparison.xlsx
01620000,Lunenburg,2010,Teacher Salaries,Teacher FTE,120.4,yes,sources/dese/radar-district-comparison.xlsx
01620000,Lunenburg,2010,Teacher Salaries,Teachers per 100 FTE students,7,yes,sources/dese/radar-district-comparison.xlsx
01620000,Lunenburg,2010,Other Staff,Instructional Coach FTE,0,yes,sources/dese/radar-district-comparison.xlsx
01620000,Lunenburg,2010,Other Staff,Instructional Support FTE,6,yes,sources/dese/radar-district-comparison.xlsx
01620000,Lunenburg,2010,Other Staff,Special Education Instructional Support FTE,1,yes,sources/dese/radar-district-comparison.xlsx
01620000,Lunenburg,2010,Other Staff,Paraprofessional FTE,39.9,yes,sources/dese/radar-district-comparison.xlsx
01620000,Lunenburg,2010,MCAS Performance,ELA Grades 3-8 % Meets or Exceeds,0.757,yes,sources/dese/radar-district-comparison.xlsx
01620000,Lunenburg,2010,MCAS Performance,Math Grades 3-8 % Meets or Exceeds,0.649,yes,sources/dese/radar-district-comparison.xlsx
01620000,Lunenburg,2010,MCAS Performance,ELA Grade 10 % Meets or Exceeds,0.911,yes,sources/dese/radar-district-comparison.xlsx
01620000,Lunenburg,2010,MCAS Performance,Math Grade 10 % Meets or Exceeds,0.882,yes,sources/dese/radar-district-comparison.xlsx
01620000,Lunenburg,2010,Expenditures Per Pupil,Administration,363,yes,sources/dese/radar-district-comparison.xlsx
01620000,Lunenburg,2010,Expenditures Per Pupil,Instructional Leadership,729,yes,sources/dese/radar-district-comparison.xlsx
01620000,Lunenburg,2010,Expenditures Per Pupil,Teachers,4349,yes,sources/dese/radar-district-comparison.xlsx
01620000,Lunenburg,2010,Expenditures Per Pupil,Other Teaching Services,936,yes,sources/dese/radar-district-comparison.xlsx
01620000,Lunenburg,2010,Expenditures Per Pupil,Professional Development,92,yes,sources/dese/radar-district-comparison.xlsx
01620000,Lunenburg,2010,Expenditures Per Pupil,"Instructional Materials, Equipment and Technology",111,yes,sources/dese/radar-district-comparison.xlsx
01620000,Lunenburg,2010,Expenditures Per Pupil,"Guidance, Counseling and Testing",305,yes,sources/dese/radar-district-comparison.xlsx
01620000,Lunenburg,2010,Expenditures Per Pupil,Pupil Services,996,yes,sources/dese/radar-district-comparison.xlsx
01620000,Lunenburg,2010,Expenditures Per Pupil,Operations and Maintenance,846,yes,sources/dese/radar-district-comparison.xlsx
01620000,Lunenburg,2010,Expenditures Per Pupil,"Insurance, Retirement Programs and Other",1839,yes,sources/dese/radar-district-comparison.xlsx
01620000,Lunenburg,2010,Expenditures Per Pupil,Total In-District Expenditures,10566,yes,sources/dese/radar-district-comparison.xlsx
01620000,Lunenburg,2010,Expenditures Per Pupil,Total Expenditures,10720,yes,sources/dese/radar-district-comparison.xlsx
01620000,Lunenburg,2009,Student Enrollment,In-District FTE Pupils,1750,yes,sources/dese/radar-district-comparison.xlsx
01620000,Lunenburg,2009,Student Enrollment,Out-of-District FTE Pupils,83.8,yes,sources/dese/radar-district-comparison.xlsx
01620000,Lunenburg,2009,Student Enrollment,Total FTE Pupils,1833.8,yes,sources/dese/radar-district-comparison.xlsx
01620000,Lunenburg,2009,Student Demographics,Student Headcount,1739,yes,sources/dese/radar-district-comparison.xlsx
01620000,Lunenburg,2009,Student Demographics,Low-Income % Headcount,0.082,yes,sources/dese/radar-district-comparison.xlsx
01620000,Lunenburg,2009,Student Demographics,English learner % Headcount,0.004,yes,sources/dese/radar-district-comparison.xlsx
01620000,Lunenburg,2009,Student Demographics,Students with disabilities % Headcount,0.147,yes,sources/dese/radar-district-comparison.xlsx
01620000,Lunenburg,2009,Teacher Salaries,Teacher FTE,120.2,yes,sources/dese/radar-district-comparison.xlsx
01620000,Lunenburg,2009,Teacher Salaries,Teachers per 100 FTE students,6.9,yes,sources/dese/radar-district-comparison.xlsx
01620000,Lunenburg,2009,Other Staff,Instructional Coach FTE,0,yes,sources/dese/radar-district-comparison.xlsx
01620000,Lunenburg,2009,Other Staff,Instructional Support FTE,5,yes,sources/dese/radar-district-comparison.xlsx
01620000,Lunenburg,2009,Other Staff,Special Education Instructional Support FTE,1,yes,sources/dese/radar-district-comparison.xlsx
01620000,Lunenburg,2009,Other Staff,Paraprofessional FTE,46.4,yes,sources/dese/radar-district-comparison.xlsx
01620000,Lunenburg,2009,MCAS Performance,ELA Grades 3-8 % Meets or Exceeds,0.759,yes,sources/dese/radar-district-comparison.xlsx
01620000,Lunenburg,2009,MCAS Performance,Math Grades 3-8 % Meets or Exceeds,0.673,yes,sources/dese/radar-district-comparison.xlsx
01620000,Lunenburg,2009,MCAS Performance,ELA Grade 10 % Meets or Exceeds,0.919,yes,sources/dese/radar-district-comparison.xlsx
01620000,Lunenburg,2009,MCAS Performance,Math Grade 10 % Meets or Exceeds,0.882,yes,sources/dese/radar-district-comparison.xlsx
01620000,Lunenburg,2009,Expenditures Per Pupil,Administration,333,yes,sources/dese/radar-district-comparison.xlsx
01620000,Lunenburg,2009,Expenditures Per Pupil,Instructional Leadership,765,yes,sources/dese/radar-district-comparison.xlsx
01620000,Lunenburg,2009,Expenditures Per Pupil,Teachers,4189,yes,sources/dese/radar-district-comparison.xlsx
01620000,Lunenburg,2009,Expenditures Per Pupil,Other Teaching Services,955,yes,sources/dese/radar-district-comparison.xlsx
01620000,Lunenburg,2009,Expenditures Per Pupil,Professional Development,85,yes,sources/dese/radar-district-comparison.xlsx
01620000,Lunenburg,2009,Expenditures Per Pupil,"Instructional Materials, Equipment and Technology",127,yes,sources/dese/radar-district-comparison.xlsx
01620000,Lunenburg,2009,Expenditures Per Pupil,"Guidance, Counseling and Testing",317,yes,sources/dese/radar-district-comparison.xlsx
01620000,Lunenburg,2009,Expenditures Per Pupil,Pupil Services,1022,yes,sources/dese/radar-district-comparison.xlsx
01620000,Lunenburg,2009,Expenditures Per Pupil,Operations and Maintenance,872,yes,sources/dese/radar-district-comparison.xlsx
01620000,Lunenburg,2009,Expenditures Per Pupil,"Insurance, Retirement Programs and Other",1693,yes,sources/dese/radar-district-comparison.xlsx
01620000,Lunenburg,2009,Expenditures Per Pupil,Total In-District Expenditures,10359,yes,sources/dese/radar-district-comparison.xlsx
01620000,Lunenburg,2009,Expenditures Per Pupil,Total Expenditures,10605,yes,sources/dese/radar-district-comparison.xlsx
06100000,Ashburnham-Westminster,2025,Student Enrollment,In-District FTE Pupils,2219.8,yes,sources/dese/radar-district-comparison.xlsx
06100000,Ashburnham-Westminster,2025,Student Enrollment,Out-of-District FTE Pupils,63.9,yes,sources/dese/radar-district-comparison.xlsx
06100000,Ashburnham-Westminster,2025,Student Enrollment,Total FTE Pupils,2283.8,yes,sources/dese/radar-district-comparison.xlsx
06100000,Ashburnham-Westminster,2025,Student Demographics,Student Headcount,2255,yes,sources/dese/radar-district-comparison.xlsx
06100000,Ashburnham-Westminster,2025,Student Demographics,Low-Income % Headcount,0.234,yes,sources/dese/radar-district-comparison.xlsx
06100000,Ashburnham-Westminster,2025,Student Demographics,English learner % Headcount,0.024,yes,sources/dese/radar-district-comparison.xlsx
06100000,Ashburnham-Westminster,2025,Student Demographics,Students with disabilities % Headcount,0.178,yes,sources/dese/radar-district-comparison.xlsx
06100000,Ashburnham-Westminster,2025,Teacher Salaries,Teacher FTE,166.4,yes,sources/dese/radar-district-comparison.xlsx
06100000,Ashburnham-Westminster,2025,Teacher Salaries,Teachers per 100 FTE students,7.5,yes,sources/dese/radar-district-comparison.xlsx
06100000,Ashburnham-Westminster,2025,Teacher Salaries,Average Teacher Salary,84724,yes,sources/dese/radar-district-comparison.xlsx
06100000,Ashburnham-Westminster,2025,Other Staff,Instructional Coach FTE,1,yes,sources/dese/radar-district-comparison.xlsx
06100000,Ashburnham-Westminster,2025,Other Staff,Instructional Support FTE,14.6,yes,sources/dese/radar-district-comparison.xlsx
06100000,Ashburnham-Westminster,2025,Other Staff,Special Education Instructional Support FTE,4.8,yes,sources/dese/radar-district-comparison.xlsx
06100000,Ashburnham-Westminster,2025,Other Staff,Paraprofessional FTE,71,yes,sources/dese/radar-district-comparison.xlsx
06100000,Ashburnham-Westminster,2025,MCAS Performance,ELA Grades 3-8 % Meets or Exceeds,0.399,yes,sources/dese/radar-district-comparison.xlsx
06100000,Ashburnham-Westminster,2025,MCAS Performance,Math Grades 3-8 % Meets or Exceeds,0.397,yes,sources/dese/radar-district-comparison.xlsx
06100000,Ashburnham-Westminster,2025,MCAS Performance,ELA Grade 10 % Meets or Exceeds,0.581,yes,sources/dese/radar-district-comparison.xlsx
06100000,Ashburnham-Westminster,2025,MCAS Performance,Math Grade 10 % Meets or Exceeds,0.473,yes,sources/dese/radar-district-comparison.xlsx
06100000,Ashburnham-Westminster,2025,Expenditures Per Pupil,Administration,474,yes,sources/dese/radar-district-comparison.xlsx
06100000,Ashburnham-Westminster,2025,Expenditures Per Pupil,Instructional Leadership,913,yes,sources/dese/radar-district-comparison.xlsx
06100000,Ashburnham-Westminster,2025,Expenditures Per Pupil,Teachers,6318,yes,sources/dese/radar-district-comparison.xlsx
06100000,Ashburnham-Westminster,2025,Expenditures Per Pupil,Other Teaching Services,1782,yes,sources/dese/radar-district-comparison.xlsx
06100000,Ashburnham-Westminster,2025,Expenditures Per Pupil,Professional Development,203,yes,sources/dese/radar-district-comparison.xlsx
06100000,Ashburnham-Westminster,2025,Expenditures Per Pupil,"Instructional Materials, Equipment and Technology",507,yes,sources/dese/radar-district-comparison.xlsx
06100000,Ashburnham-Westminster,2025,Expenditures Per Pupil,"Guidance, Counseling and Testing",711,yes,sources/dese/radar-district-comparison.xlsx
06100000,Ashburnham-Westminster,2025,Expenditures Per Pupil,Pupil Services,2276,yes,sources/dese/radar-district-comparison.xlsx
06100000,Ashburnham-Westminster,2025,Expenditures Per Pupil,Operations and Maintenance,1537,yes,sources/dese/radar-district-comparison.xlsx
06100000,Ashburnham-Westminster,2025,Expenditures Per Pupil,"Insurance, Retirement Programs and Other",2513,yes,sources/dese/radar-district-comparison.xlsx
06100000,Ashburnham-Westminster,2025,Expenditures Per Pupil,Total In-District Expenditures,17233,yes,sources/dese/radar-district-comparison.xlsx
06100000,Ashburnham-Westminster,2025,Expenditures Per Pupil,Total Expenditures,18142,yes,sources/dese/radar-district-comparison.xlsx
06100000,Ashburnham-Westminster,2024,Student Enrollment,In-District FTE Pupils,2246.7,yes,sources/dese/radar-district-comparison.xlsx
06100000,Ashburnham-Westminster,2024,Student Enrollment,Out-of-District FTE Pupils,89.1,yes,sources/dese/radar-district-comparison.xlsx
06100000,Ashburnham-Westminster,2024,Student Enrollment,Total FTE Pupils,2335.7,yes,sources/dese/radar-district-comparison.xlsx
06100000,Ashburnham-Westminster,2024,Student Demographics,Student Headcount,2264,yes,sources/dese/radar-district-comparison.xlsx
06100000,Ashburnham-Westminster,2024,Student Demographics,Low-Income % Headcount,0.245,yes,sources/dese/radar-district-comparison.xlsx
06100000,Ashburnham-Westminster,2024,Student Demographics,English learner % Headcount,0.022,yes,sources/dese/radar-district-comparison.xlsx
06100000,Ashburnham-Westminster,2024,Student Demographics,Students with disabilities % Headcount,0.185,yes,sources/dese/radar-district-comparison.xlsx
06100000,Ashburnham-Westminster,2024,Teacher Salaries,Teacher FTE,166.2,yes,sources/dese/radar-district-comparison.xlsx
06100000,Ashburnham-Westminster,2024,Teacher Salaries,Teachers per 100 FTE students,7.4,yes,sources/dese/radar-district-comparison.xlsx
06100000,Ashburnham-Westminster,2024,Teacher Salaries,Average Teacher Salary,80274,yes,sources/dese/radar-district-comparison.xlsx
06100000,Ashburnham-Westminster,2024,Other Staff,Instructional Coach FTE,2,yes,sources/dese/radar-district-comparison.xlsx
06100000,Ashburnham-Westminster,2024,Other Staff,Instructional Support FTE,14.6,yes,sources/dese/radar-district-comparison.xlsx
06100000,Ashburnham-Westminster,2024,Other Staff,Special Education Instructional Support FTE,5.8,yes,sources/dese/radar-district-comparison.xlsx
06100000,Ashburnham-Westminster,2024,Other Staff,Paraprofessional FTE,64.1,yes,sources/dese/radar-district-comparison.xlsx
06100000,Ashburnham-Westminster,2024,MCAS Performance,ELA Grades 3-8 % Meets or Exceeds,0.378,yes,sources/dese/radar-district-comparison.xlsx
06100000,Ashburnham-Westminster,2024,MCAS Performance,Math Grades 3-8 % Meets or Exceeds,0.41,yes,sources/dese/radar-district-comparison.xlsx
06100000,Ashburnham-Westminster,2024,MCAS Performance,ELA Grade 10 % Meets or Exceeds,0.611,yes,sources/dese/radar-district-comparison.xlsx
06100000,Ashburnham-Westminster,2024,MCAS Performance,Math Grade 10 % Meets or Exceeds,0.556,yes,sources/dese/radar-district-comparison.xlsx
06100000,Ashburnham-Westminster,2024,Expenditures Per Pupil,Administration,458,yes,sources/dese/radar-district-comparison.xlsx
06100000,Ashburnham-Westminster,2024,Expenditures Per Pupil,Instructional Leadership,898,yes,sources/dese/radar-district-comparison.xlsx
06100000,Ashburnham-Westminster,2024,Expenditures Per Pupil,Teachers,5901,yes,sources/dese/radar-district-comparison.xlsx
06100000,Ashburnham-Westminster,2024,Expenditures Per Pupil,Other Teaching Services,1553,yes,sources/dese/radar-district-comparison.xlsx
06100000,Ashburnham-Westminster,2024,Expenditures Per Pupil,Professional Development,278,yes,sources/dese/radar-district-comparison.xlsx
06100000,Ashburnham-Westminster,2024,Expenditures Per Pupil,"Instructional Materials, Equipment and Technology",473,yes,sources/dese/radar-district-comparison.xlsx
06100000,Ashburnham-Westminster,2024,Expenditures Per Pupil,"Guidance, Counseling and Testing",707,yes,sources/dese/radar-district-comparison.xlsx
06100000,Ashburnham-Westminster,2024,Expenditures Per Pupil,Pupil Services,2180,yes,sources/dese/radar-district-comparison.xlsx
06100000,Ashburnham-Westminster,2024,Expenditures Per Pupil,Operations and Maintenance,1462,yes,sources/dese/radar-district-comparison.xlsx
06100000,Ashburnham-Westminster,2024,Expenditures Per Pupil,"Insurance, Retirement Programs and Other",2298,yes,sources/dese/radar-district-comparison.xlsx
06100000,Ashburnham-Westminster,2024,Expenditures Per Pupil,Total In-District Expenditures,16209,yes,sources/dese/radar-district-comparison.xlsx
06100000,Ashburnham-Westminster,2024,Expenditures Per Pupil,Total Expenditures,16953,yes,sources/dese/radar-district-comparison.xlsx
06100000,Ashburnham-Westminster,2023,Student Enrollment,In-District FTE Pupils,2252.5,yes,sources/dese/radar-district-comparison.xlsx
06100000,Ashburnham-Westminster,2023,Student Enrollment,Out-of-District FTE Pupils,98.2,yes,sources/dese/radar-district-comparison.xlsx
06100000,Ashburnham-Westminster,2023,Student Enrollment,Total FTE Pupils,2350.7,yes,sources/dese/radar-district-comparison.xlsx
06100000,Ashburnham-Westminster,2023,Student Demographics,Student Headcount,2309,yes,sources/dese/radar-district-comparison.xlsx
06100000,Ashburnham-Westminster,2023,Student Demographics,Low-Income % Headcount,0.256,yes,sources/dese/radar-district-comparison.xlsx
