dataset,fy,edition,page,panel,group,label,label_missing,kind,row_check,derived_cell,table_family,line_no,columns_as_printed,v1,v2,v3,v4,v5,v6,v7,v8,n_values,ruler_spanned,repaired_cells,unparsed_cells,column_meaning,status,reconciliation
debt,2020,FY2020,45,,,PRINCIPAL,,row,,,,,"TOWN OF LUNENBURG DEBT REPAYMENT SCHEDULE AS OF JUNE 30, 2020 | EISCAL YEAR 2037 2038 2039 2040 2041 2042 2043 2044 2045 2046 204Z TOTAL | MASS WATEK FOOL * | PRINCIPAL $0 | INTEREST $0 | ADMIN FEE $0",,,138926.00,,,,,,1,,0,,,no check,no total printed
debt,2020,FY2020,45,,,INTEREST,,row,,,,,"TOWN OF LUNENBURG DEBT REPAYMENT SCHEDULE AS OF JUNE 30, 2020 | EISCAL YEAR 2037 2038 2039 2040 2041 2042 2043 2044 2045 2046 204Z TOTAL | MASS WATEK FOOL * | PRINCIPAL $0 | INTEREST $0 | ADMIN FEE $0",,,0.00,,,,,,1,,0,,,no check,no total printed
debt,2020,FY2020,45,,,ADMIN FEE,,row,,,,,"TOWN OF LUNENBURG DEBT REPAYMENT SCHEDULE AS OF JUNE 30, 2020 | EISCAL YEAR 2037 2038 2039 2040 2041 2042 2043 2044 2045 2046 204Z TOTAL | MASS WATEK FOOL * | PRINCIPAL $0 | INTEREST $0 | ADMIN FEE $0",,,208.00,,,,,,1,,0,,,no check,no total printed
debt,2020,FY2020,45,,,TOTAL MASS WATER POLL,,subtotal,,,,,"TOWN OF LUNENBURG DEBT REPAYMENT SCHEDULE AS OF JUNE 30, 2020 | EISCAL YEAR 2037 2038 2039 2040 2041 2042 2043 2044 2045 2046 204Z TOTAL | MASS WATEK FOOL * | PRINCIPAL $0 | INTEREST $0 | ADMIN FEE $0",,,139134.00,,,,,,1,,0,,,no check,no total printed
debt,2020,FY2020,45,,,PRINCIPAL,,row,,,,,"TOWN OF LUNENBURG DEBT REPAYMENT SCHEDULE AS OF JUNE 30, 2020 | EISCAL YEAR 2037 2038 2039 2040 2041 2042 2043 2044 2045 2046 204Z TOTAL | MASS WATEK FOOL * | PRINCIPAL $0 | INTEREST $0 | ADMIN FEE $0",,,3360000.00,,,,,,1,,0,,,no check,no total printed
debt,2020,FY2020,45,,,INTEREST,,row,,,,,"TOWN OF LUNENBURG DEBT REPAYMENT SCHEDULE AS OF JUNE 30, 2020 | EISCAL YEAR 2037 2038 2039 2040 2041 2042 2043 2044 2045 2046 204Z TOTAL | MASS WATEK FOOL * | PRINCIPAL $0 | INTEREST $0 | ADMIN FEE $0",,,269000.00,,,,,,1,,0,,,no check,no total printed
debt,2020,FY2020,45,,,TOTAL MUNICIPAL PURPOSE,,subtotal,,,,,"TOWN OF LUNENBURG DEBT REPAYMENT SCHEDULE AS OF JUNE 30, 2020 | EISCAL YEAR 2037 2038 2039 2040 2041 2042 2043 2044 2045 2046 204Z TOTAL | MASS WATEK FOOL * | PRINCIPAL $0 | INTEREST $0 | ADMIN FEE $0",,,3629000.00,,,,,,1,,0,,,no check,no total printed
debt,2020,FY2020,45,,,PRINCIPAL,,row,,,,,"TOWN OF LUNENBURG DEBT REPAYMENT SCHEDULE AS OF JUNE 30, 2020 | EISCAL YEAR 2037 2038 2039 2040 2041 2042 2043 2044 2045 2046 204Z TOTAL | MASS WATEK FOOL * | PRINCIPAL $0 | INTEREST $0 | ADMIN FEE $0",,,1613658.00,,,,,,1,,0,,,no check,no total printed
debt,2020,FY2020,45,,,INTEREST,,row,,,,,"TOWN OF LUNENBURG DEBT REPAYMENT SCHEDULE AS OF JUNE 30, 2020 | EISCAL YEAR 2037 2038 2039 2040 2041 2042 2043 2044 2045 2046 204Z TOTAL | MASS WATEK FOOL * | PRINCIPAL $0 | INTEREST $0 | ADMIN FEE $0",,,14068.00,,,,,,1,,0,,,no check,no total printed
debt,2020,FY2020,45,,,ADMIN FEE,,row,,,,,"TOWN OF LUNENBURG DEBT REPAYMENT SCHEDULE AS OF JUNE 30, 2020 | EISCAL YEAR 2037 2038 2039 2040 2041 2042 2043 2044 2045 2046 204Z TOTAL | MASS WATEK FOOL * | PRINCIPAL $0 | INTEREST $0 | ADMIN FEE $0",,,4922.00,,,,,,1,,0,,,no check,no total printed
debt,2020,FY2020,45,,,TOTAL MASS WATER POLL,,subtotal,,,,,"TOWN OF LUNENBURG DEBT REPAYMENT SCHEDULE AS OF JUNE 30, 2020 | EISCAL YEAR 2037 2038 2039 2040 2041 2042 2043 2044 2045 2046 204Z TOTAL | MASS WATEK FOOL * | PRINCIPAL $0 | INTEREST $0 | ADMIN FEE $0",,,1632649.00,,,,,,1,,0,,,no check,no total printed
debt,2020,FY2020,45,,,PRINCIPAL,,row,,,,,"TOWN OF LUNENBURG DEBT REPAYMENT SCHEDULE AS OF JUNE 30, 2020 | EISCAL YEAR 2037 2038 2039 2040 2041 2042 2043 2044 2045 2046 204Z TOTAL | MASS WATEK FOOL * | PRINCIPAL $0 | INTEREST $0 | ADMIN FEE $0",,,225104.00,,,,,,1,,0,,,no check,no total printed
debt,2020,FY2020,45,,,INTEREST,,row,,,,,"TOWN OF LUNENBURG DEBT REPAYMENT SCHEDULE AS OF JUNE 30, 2020 | EISCAL YEAR 2037 2038 2039 2040 2041 2042 2043 2044 2045 2046 204Z TOTAL | MASS WATEK FOOL * | PRINCIPAL $0 | INTEREST $0 | ADMIN FEE $0",,,0.00,,,,,,1,,0,,,no check,no total printed
debt,2020,FY2020,45,,,ADMIN FEE,,row,,,,,"TOWN OF LUNENBURG DEBT REPAYMENT SCHEDULE AS OF JUNE 30, 2020 | EISCAL YEAR 2037 2038 2039 2040 2041 2042 2043 2044 2045 2046 204Z TOTAL | MASS WATEK FOOL * | PRINCIPAL $0 | INTEREST $0 | ADMIN FEE $0",,,931.00,,,,,,1,,0,,,no check,no total printed
debt,2020,FY2020,45,,,TOTAL MASS WATER POLL,,subtotal,,,,,"TOWN OF LUNENBURG DEBT REPAYMENT SCHEDULE AS OF JUNE 30, 2020 | EISCAL YEAR 2037 2038 2039 2040 2041 2042 2043 2044 2045 2046 204Z TOTAL | MASS WATEK FOOL * | PRINCIPAL $0 | INTEREST $0 | ADMIN FEE $0",,,226035.00,,,,,,1,,0,,,no check,no total printed
debt,2020,FY2020,45,,,PRINCIPAL,,row,,,,,"TOWN OF LUNENBURG DEBT REPAYMENT SCHEDULE AS OF JUNE 30, 2020 | EISCAL YEAR 2037 2038 2039 2040 2041 2042 2043 2044 2045 2046 204Z TOTAL | MASS WATEK FOOL * | PRINCIPAL $0 | INTEREST $0 | ADMIN FEE $0",,,630000.00,,,,,,1,,0,,,no check,no total printed
debt,2020,FY2020,45,,,INTEREST,,row,,,,,"TOWN OF LUNENBURG DEBT REPAYMENT SCHEDULE AS OF JUNE 30, 2020 | EISCAL YEAR 2037 2038 2039 2040 2041 2042 2043 2044 2045 2046 204Z TOTAL | MASS WATEK FOOL * | PRINCIPAL $0 | INTEREST $0 | ADMIN FEE $0",,,72248.00,,,,,,1,,0,,,no check,no total printed
debt,2020,FY2020,45,,,TOTAL MUNICIPAL PURPOSE,,subtotal,,,,,"TOWN OF LUNENBURG DEBT REPAYMENT SCHEDULE AS OF JUNE 30, 2020 | EISCAL YEAR 2037 2038 2039 2040 2041 2042 2043 2044 2045 2046 204Z TOTAL | MASS WATEK FOOL * | PRINCIPAL $0 | INTEREST $0 | ADMIN FEE $0",,,702248.00,,,,,,1,,0,,,no check,no total printed
debt,2020,FY2020,45,,,PRINCIPAL,,row,,,,,"TOWN OF LUNENBURG DEBT REPAYMENT SCHEDULE AS OF JUNE 30, 2020 | EISCAL YEAR 2037 2038 2039 2040 2041 2042 2043 2044 2045 2046 204Z TOTAL | MASS WATEK FOOL * | PRINCIPAL $0 | INTEREST $0 | ADMIN FEE $0",,,166809.00,,,,,,1,,0,,,no check,no total printed
debt,2020,FY2020,45,,,INTEREST,,row,,,,,"TOWN OF LUNENBURG DEBT REPAYMENT SCHEDULE AS OF JUNE 30, 2020 | EISCAL YEAR 2037 2038 2039 2040 2041 2042 2043 2044 2045 2046 204Z TOTAL | MASS WATEK FOOL * | PRINCIPAL $0 | INTEREST $0 | ADMIN FEE $0",,,15457.00,,,,,,1,,0,,,no check,no total printed
debt,2020,FY2020,45,,,ADMIN FEE,,row,,,,,"TOWN OF LUNENBURG DEBT REPAYMENT SCHEDULE AS OF JUNE 30, 2020 | EISCAL YEAR 2037 2038 2039 2040 2041 2042 2043 2044 2045 2046 204Z TOTAL | MASS WATEK FOOL * | PRINCIPAL $0 | INTEREST $0 | ADMIN FEE $0",,,1159.00,,,,,,1,,0,,,no check,no total printed
debt,2020,FY2020,45,,,TOTAL MASS WATER POLL,,subtotal,,,,,"TOWN OF LUNENBURG DEBT REPAYMENT SCHEDULE AS OF JUNE 30, 2020 | EISCAL YEAR 2037 2038 2039 2040 2041 2042 2043 2044 2045 2046 204Z TOTAL | MASS WATEK FOOL * | PRINCIPAL $0 | INTEREST $0 | ADMIN FEE $0",,,183426.00,,,,,,1,,0,,,no check,no total printed
debt,2020,FY2020,45,,,PRINCIPAL,,row,,,,,"TOWN OF LUNENBURG DEBT REPAYMENT SCHEDULE AS OF JUNE 30, 2020 | EISCAL YEAR 2037 2038 2039 2040 2041 2042 2043 2044 2045 2046 204Z TOTAL | MASS WATEK FOOL * | PRINCIPAL $0 | INTEREST $0 | ADMIN FEE $0",435000.00,,7.76,,,,,,2,,0,,,no check,no total printed
debt,2020,FY2020,45,,,INTEREST,,row,,,,,"TOWN OF LUNENBURG DEBT REPAYMENT SCHEDULE AS OF JUNE 30, 2020 | EISCAL YEAR 2037 2038 2039 2040 2041 2042 2043 2044 2045 2046 204Z TOTAL | MASS WATEK FOOL * | PRINCIPAL $0 | INTEREST $0 | ADMIN FEE $0",47250.00,,3763150.00,,,,,,2,,0,,,no check,no total printed
debt,2020,FY2020,45,,,TOTAL GOB SCH OF 2014,,subtotal,,,,,"TOWN OF LUNENBURG DEBT REPAYMENT SCHEDULE AS OF JUNE 30, 2020 | EISCAL YEAR 2037 2038 2039 2040 2041 2042 2043 2044 2045 2046 204Z TOTAL | MASS WATEK FOOL * | PRINCIPAL $0 | INTEREST $0 | ADMIN FEE $0",482250.00,,11523150.00,,,,,,2,,0,,,no check,no total printed
debt,2020,FY2020,45,,,PRINCIPAL,,row,,,,,"TOWN OF LUNENBURG DEBT REPAYMENT SCHEDULE AS OF JUNE 30, 2020 | EISCAL YEAR 2037 2038 2039 2040 2041 2042 2043 2044 2045 2046 204Z TOTAL | MASS WATEK FOOL * | PRINCIPAL $0 | INTEREST $0 | ADMIN FEE $0",965000.00,1070000.00,18510000.00,,,,,,3,,0,,,no check,no total printed
debt,2020,FY2020,45,,,INTEREST,,row,,,,,"TOWN OF LUNENBURG DEBT REPAYMENT SCHEDULE AS OF JUNE 30, 2020 | EISCAL YEAR 2037 2038 2039 2040 2041 2042 2043 2044 2045 2046 204Z TOTAL | MASS WATEK FOOL * | PRINCIPAL $0 | INTEREST $0 | ADMIN FEE $0",140894.00,37450.00,9129321.00,,,,,,3,,0,,,no check,no total printed
debt,2020,FY2020,45,,,TOTAL GOB SCH OF 2015,,subtotal,,,,,"TOWN OF LUNENBURG DEBT REPAYMENT SCHEDULE AS OF JUNE 30, 2020 | EISCAL YEAR 2037 2038 2039 2040 2041 2042 2043 2044 2045 2046 204Z TOTAL | MASS WATEK FOOL * | PRINCIPAL $0 | INTEREST $0 | ADMIN FEE $0",,1107450.00,27639321.00,,,,,,2,yes,0,",107,450 $1,105,894",,no check,no total printed
debt,2020,FY2020,45,,,PRINCIPAL,,row,,,,,"TOWN OF LUNENBURG DEBT REPAYMENT SCHEDULE AS OF JUNE 30, 2020 | EISCAL YEAR 2037 2038 2039 2040 2041 2042 2043 2044 2045 2046 204Z TOTAL | MASS WATEK FOOL * | PRINCIPAL $0 | INTEREST $0 | ADMIN FEE $0",190000.00,205000.00,4450000.00,,,,,,3,,0,,,no check,no total printed
