board,board_id,date,kind,file_id,path,url,has_text
Board of Assessors,4,2021-12-08,agenda,790,board-of-assessors/2021-12-08-agenda-790.pdf,https://www.lunenburgma.gov/AgendaCenter/ViewFile/Agenda/_12082021-790,Y
Board of Assessors,4,2021-12-08,minutes,790,board-of-assessors/2021-12-08-minutes-790.pdf,https://www.lunenburgma.gov/AgendaCenter/ViewFile/Minutes/_12082021-790,Y
Board of Assessors,4,2022-01-20,agenda,1119,board-of-assessors/2022-01-20-agenda-1119.pdf,https://www.lunenburgma.gov/AgendaCenter/ViewFile/Agenda/_01202022-1119,Y
Board of Assessors,4,2022-01-20,minutes,1119,board-of-assessors/2022-01-20-minutes-1119.pdf,https://www.lunenburgma.gov/AgendaCenter/ViewFile/Minutes/_01202022-1119,Y
Board of Assessors,4,2022-02-24,agenda,1120,board-of-assessors/2022-02-24-agenda-1120.pdf,https://www.lunenburgma.gov/AgendaCenter/ViewFile/Agenda/_02242022-1120,Y
Board of Assessors,4,2022-02-24,minutes,1120,board-of-assessors/2022-02-24-minutes-1120.pdf,https://www.lunenburgma.gov/AgendaCenter/ViewFile/Minutes/_02242022-1120,Y
Board of Assessors,4,2022-03-03,agenda,1121,board-of-assessors/2022-03-03-agenda-1121.pdf,https://www.lunenburgma.gov/AgendaCenter/ViewFile/Agenda/_03032022-1121,Y
Board of Assessors,4,2022-03-03,minutes,1121,board-of-assessors/2022-03-03-minutes-1121.pdf,https://www.lunenburgma.gov/AgendaCenter/ViewFile/Minutes/_03032022-1121,Y
Board of Assessors,4,2022-03-22,agenda,1122,board-of-assessors/2022-03-22-agenda-1122.pdf,https://www.lunenburgma.gov/AgendaCenter/ViewFile/Agenda/_03222022-1122,Y
Board of Assessors,4,2022-03-22,minutes,1122,board-of-assessors/2022-03-22-minutes-1122.pdf,https://www.lunenburgma.gov/AgendaCenter/ViewFile/Minutes/_03222022-1122,Y
Board of Assessors,4,2022-04-26,agenda,1123,board-of-assessors/2022-04-26-agenda-1123.pdf,https://www.lunenburgma.gov/AgendaCenter/ViewFile/Agenda/_04262022-1123,Y
Board of Assessors,4,2022-04-26,minutes,1123,board-of-assessors/2022-04-26-minutes-1123.pdf,https://www.lunenburgma.gov/AgendaCenter/ViewFile/Minutes/_04262022-1123,Y
Board of Assessors,4,2022-06-14,agenda,1124,board-of-assessors/2022-06-14-agenda-1124.pdf,https://www.lunenburgma.gov/AgendaCenter/ViewFile/Agenda/_06142022-1124,Y
Board of Assessors,4,2022-06-14,minutes,1124,board-of-assessors/2022-06-14-minutes-1124.pdf,https://www.lunenburgma.gov/AgendaCenter/ViewFile/Minutes/_06142022-1124,Y
Board of Assessors,4,2022-07-13,agenda,1125,board-of-assessors/2022-07-13-agenda-1125.pdf,https://www.lunenburgma.gov/AgendaCenter/ViewFile/Agenda/_07132022-1125,Y
Board of Assessors,4,2022-07-13,minutes,1125,board-of-assessors/2022-07-13-minutes-1125.pdf,https://www.lunenburgma.gov/AgendaCenter/ViewFile/Minutes/_07132022-1125,Y
Board of Assessors,4,2022-09-07,agenda,1126,board-of-assessors/2022-09-07-agenda-1126.pdf,https://www.lunenburgma.gov/AgendaCenter/ViewFile/Agenda/_09072022-1126,Y
Board of Assessors,4,2022-09-07,minutes,1126,board-of-assessors/2022-09-07-minutes-1126.pdf,https://www.lunenburgma.gov/AgendaCenter/ViewFile/Minutes/_09072022-1126,Y
Board of Assessors,4,2022-10-03,agenda,1127,board-of-assessors/2022-10-03-agenda-1127.pdf,https://www.lunenburgma.gov/AgendaCenter/ViewFile/Agenda/_10032022-1127,Y
Board of Assessors,4,2022-10-05,agenda,1130,board-of-assessors/2022-10-05-agenda-1130.pdf,https://www.lunenburgma.gov/AgendaCenter/ViewFile/Agenda/_10052022-1130,Y
Board of Assessors,4,2022-10-05,minutes,1130,board-of-assessors/2022-10-05-minutes-1130.pdf,https://www.lunenburgma.gov/AgendaCenter/ViewFile/Minutes/_10052022-1130,Y
Board of Assessors,4,2022-11-02,agenda,1128,board-of-assessors/2022-11-02-agenda-1128.pdf,https://www.lunenburgma.gov/AgendaCenter/ViewFile/Agenda/_11022022-1128,Y
Board of Assessors,4,2022-11-02,minutes,1128,board-of-assessors/2022-11-02-minutes-1128.pdf,https://www.lunenburgma.gov/AgendaCenter/ViewFile/Minutes/_11022022-1128,Y
Board of Assessors,4,2022-12-07,agenda,1129,board-of-assessors/2022-12-07-agenda-1129.pdf,https://www.lunenburgma.gov/AgendaCenter/ViewFile/Agenda/_12072022-1129,Y
Board of Assessors,4,2022-12-07,minutes,1129,board-of-assessors/2022-12-07-minutes-1129.pdf,https://www.lunenburgma.gov/AgendaCenter/ViewFile/Minutes/_12072022-1129,Y
Board of Assessors,4,2023-01-31,agenda,22,board-of-assessors/2023-01-31-agenda-22.pdf,https://www.lunenburgma.gov/AgendaCenter/ViewFile/Agenda/_01312023-22,Y
Board of Assessors,4,2023-01-31,minutes,22,board-of-assessors/2023-01-31-minutes-22.pdf,https://www.lunenburgma.gov/AgendaCenter/ViewFile/Minutes/_01312023-22,Y
Board of Assessors,4,2023-02-22,agenda,23,board-of-assessors/2023-02-22-agenda-23.pdf,https://www.lunenburgma.gov/AgendaCenter/ViewFile/Agenda/_02222023-23,Y
Board of Assessors,4,2023-02-22,minutes,23,board-of-assessors/2023-02-22-minutes-23.pdf,https://www.lunenburgma.gov/AgendaCenter/ViewFile/Minutes/_02222023-23,Y
Board of Assessors,4,2023-03-28,agenda,24,board-of-assessors/2023-03-28-agenda-24.pdf,https://www.lunenburgma.gov/AgendaCenter/ViewFile/Agenda/_03282023-24,Y
Board of Assessors,4,2023-03-28,minutes,24,board-of-assessors/2023-03-28-minutes-24.pdf,https://www.lunenburgma.gov/AgendaCenter/ViewFile/Minutes/_03282023-24,Y
Board of Assessors,4,2023-04-04,agenda,38,board-of-assessors/2023-04-04-agenda-38.pdf,https://www.lunenburgma.gov/AgendaCenter/ViewFile/Agenda/_04042023-38,Y
Board of Assessors,4,2023-04-04,minutes,38,board-of-assessors/2023-04-04-minutes-38.pdf,https://www.lunenburgma.gov/AgendaCenter/ViewFile/Minutes/_04042023-38,Y
Board of Assessors,4,2023-04-25,agenda,26,board-of-assessors/2023-04-25-agenda-26.pdf,https://www.lunenburgma.gov/AgendaCenter/ViewFile/Agenda/_04252023-26,Y
Board of Assessors,4,2023-04-25,minutes,26,board-of-assessors/2023-04-25-minutes-26.pdf,https://www.lunenburgma.gov/AgendaCenter/ViewFile/Minutes/_04252023-26,Y
Board of Assessors,4,2023-05-04,agenda,28,board-of-assessors/2023-05-04-agenda-28.pdf,https://www.lunenburgma.gov/AgendaCenter/ViewFile/Agenda/_05042023-28,Y
Board of Assessors,4,2023-05-04,minutes,28,board-of-assessors/2023-05-04-minutes-28.pdf,https://www.lunenburgma.gov/AgendaCenter/ViewFile/Minutes/_05042023-28,Y
Board of Assessors,4,2023-05-16,agenda,21,board-of-assessors/2023-05-16-agenda-21.pdf,https://www.lunenburgma.gov/AgendaCenter/ViewFile/Agenda/_05162023-21,Y
Board of Assessors,4,2023-05-16,minutes,21,board-of-assessors/2023-05-16-minutes-21.pdf,https://www.lunenburgma.gov/AgendaCenter/ViewFile/Minutes/_05162023-21,Y
Board of Assessors,4,2023-05-23,agenda,27,board-of-assessors/2023-05-23-agenda-27.pdf,https://www.lunenburgma.gov/AgendaCenter/ViewFile/Agenda/_05232023-27,Y
Board of Assessors,4,2023-05-23,minutes,27,board-of-assessors/2023-05-23-minutes-27.pdf,https://www.lunenburgma.gov/AgendaCenter/ViewFile/Minutes/_05232023-27,Y
Board of Assessors,4,2023-05-25,agenda,29,board-of-assessors/2023-05-25-agenda-29.pdf,https://www.lunenburgma.gov/AgendaCenter/ViewFile/Agenda/_05252023-29,Y
Board of Assessors,4,2023-05-25,minutes,29,board-of-assessors/2023-05-25-minutes-29.pdf,https://www.lunenburgma.gov/AgendaCenter/ViewFile/Minutes/_05252023-29,Y
Board of Assessors,4,2023-05-30,agenda,39,board-of-assessors/2023-05-30-agenda-39.pdf,https://www.lunenburgma.gov/AgendaCenter/ViewFile/Agenda/_05302023-39,Y
Board of Assessors,4,2023-05-30,minutes,39,board-of-assessors/2023-05-30-minutes-39.pdf,https://www.lunenburgma.gov/AgendaCenter/ViewFile/Minutes/_05302023-39,Y
Board of Assessors,4,2023-06-01,agenda,30,board-of-assessors/2023-06-01-agenda-30.pdf,https://www.lunenburgma.gov/AgendaCenter/ViewFile/Agenda/_06012023-30,Y
Board of Assessors,4,2023-06-06,agenda,35,board-of-assessors/2023-06-06-agenda-35.pdf,https://www.lunenburgma.gov/AgendaCenter/ViewFile/Agenda/_06062023-35,Y
Board of Assessors,4,2023-06-06,minutes,35,board-of-assessors/2023-06-06-minutes-35.pdf,https://www.lunenburgma.gov/AgendaCenter/ViewFile/Minutes/_06062023-35,Y
Board of Assessors,4,2023-06-07,agenda,36,board-of-assessors/2023-06-07-agenda-36.pdf,https://www.lunenburgma.gov/AgendaCenter/ViewFile/Agenda/_06072023-36,Y
Board of Assessors,4,2023-06-08,agenda,37,board-of-assessors/2023-06-08-agenda-37.pdf,https://www.lunenburgma.gov/AgendaCenter/ViewFile/Agenda/_06082023-37,Y
Board of Assessors,4,2023-06-08,minutes,37,board-of-assessors/2023-06-08-minutes-37.pdf,https://www.lunenburgma.gov/AgendaCenter/ViewFile/Minutes/_06082023-37,Y
Board of Assessors,4,2023-06-13,agenda,31,board-of-assessors/2023-06-13-agenda-31.pdf,https://www.lunenburgma.gov/AgendaCenter/ViewFile/Agenda/_06132023-31,Y
Board of Assessors,4,2023-06-13,minutes,31,board-of-assessors/2023-06-13-minutes-31.pdf,https://www.lunenburgma.gov/AgendaCenter/ViewFile/Minutes/_06132023-31,Y
Board of Assessors,4,2023-06-15,agenda,33,board-of-assessors/2023-06-15-agenda-33.pdf,https://www.lunenburgma.gov/AgendaCenter/ViewFile/Agenda/_06152023-33,Y
Board of Assessors,4,2023-06-15,minutes,33,board-of-assessors/2023-06-15-minutes-33.pdf,https://www.lunenburgma.gov/AgendaCenter/ViewFile/Minutes/_06152023-33,Y
Board of Assessors,4,2023-06-29,agenda,416,board-of-assessors/2023-06-29-agenda-416.pdf,https://www.lunenburgma.gov/AgendaCenter/ViewFile/Agenda/_06292023-416,Y
Board of Assessors,4,2023-06-29,minutes,416,board-of-assessors/2023-06-29-minutes-416.pdf,https://www.lunenburgma.gov/AgendaCenter/ViewFile/Minutes/_06292023-416,Y
Board of Assessors,4,2023-07-18,agenda,394,board-of-assessors/2023-07-18-agenda-394.pdf,https://www.lunenburgma.gov/AgendaCenter/ViewFile/Agenda/_07182023-394,Y
Board of Assessors,4,2023-07-18,minutes,394,board-of-assessors/2023-07-18-minutes-394.pdf,https://www.lunenburgma.gov/AgendaCenter/ViewFile/Minutes/_07182023-394,Y
Board of Assessors,4,2023-08-01,agenda,352,board-of-assessors/2023-08-01-agenda-352.pdf,https://www.lunenburgma.gov/AgendaCenter/ViewFile/Agenda/_08012023-352,Y
Board of Assessors,4,2023-08-01,minutes,352,board-of-assessors/2023-08-01-minutes-352.pdf,https://www.lunenburgma.gov/AgendaCenter/ViewFile/Minutes/_08012023-352,Y
Board of Assessors,4,2023-09-27,agenda,346,board-of-assessors/2023-09-27-agenda-346.pdf,https://www.lunenburgma.gov/AgendaCenter/ViewFile/Agenda/_09272023-346,Y
Board of Assessors,4,2023-09-27,minutes,346,board-of-assessors/2023-09-27-minutes-346.pdf,https://www.lunenburgma.gov/AgendaCenter/ViewFile/Minutes/_09272023-346,Y
Board of Assessors,4,2023-10-11,agenda,298,board-of-assessors/2023-10-11-agenda-298.pdf,https://www.lunenburgma.gov/AgendaCenter/ViewFile/Agenda/_10112023-298,Y
Board of Assessors,4,2023-10-11,minutes,298,board-of-assessors/2023-10-11-minutes-298.pdf,https://www.lunenburgma.gov/AgendaCenter/ViewFile/Minutes/_10112023-298,Y
Board of Assessors,4,2023-11-06,agenda,2617,,https://www.lunenburgma.gov/AgendaCenter/ViewFile/Agenda/_11062023-2617,N
Board of Assessors,4,2023-11-06,minutes,2617,board-of-assessors/2023-11-06-minutes-2617.pdf,https://www.lunenburgma.gov/AgendaCenter/ViewFile/Minutes/_11062023-2617,Y
Board of Assessors,4,2023-11-20,agenda,4149,board-of-assessors/2023-11-20-agenda-4149.pdf,https://www.lunenburgma.gov/AgendaCenter/ViewFile/Agenda/_11202023-4149,Y
Board of Assessors,4,2023-11-20,minutes,4149,board-of-assessors/2023-11-20-minutes-4149.pdf,https://www.lunenburgma.gov/AgendaCenter/ViewFile/Minutes/_11202023-4149,Y
Board of Assessors,4,2023-12-04,agenda,6128,board-of-assessors/2023-12-04-agenda-6128.pdf,https://www.lunenburgma.gov/AgendaCenter/ViewFile/Agenda/_12042023-6128,Y
Board of Assessors,4,2023-12-04,minutes,6128,board-of-assessors/2023-12-04-minutes-6128.pdf,https://www.lunenburgma.gov/AgendaCenter/ViewFile/Minutes/_12042023-6128,Y
Board of Assessors,4,2023-12-18,agenda,6136,board-of-assessors/2023-12-18-agenda-6136.pdf,https://www.lunenburgma.gov/AgendaCenter/ViewFile/Agenda/_12182023-6136,Y
Board of Assessors,4,2023-12-18,minutes,6136,board-of-assessors/2023-12-18-minutes-6136.pdf,https://www.lunenburgma.gov/AgendaCenter/ViewFile/Minutes/_12182023-6136,Y
Board of Assessors,4,2024-01-08,agenda,6327,board-of-assessors/2024-01-08-agenda-6327.pdf,https://www.lunenburgma.gov/AgendaCenter/ViewFile/Agenda/_01082024-6327,Y
Board of Assessors,4,2024-01-08,minutes,6327,board-of-assessors/2024-01-08-minutes-6327.pdf,https://www.lunenburgma.gov/AgendaCenter/ViewFile/Minutes/_01082024-6327,Y
Board of Assessors,4,2024-01-22,agenda,6369,board-of-assessors/2024-01-22-agenda-6369.pdf,https://www.lunenburgma.gov/AgendaCenter/ViewFile/Agenda/_01222024-6369,Y
Board of Assessors,4,2024-01-22,minutes,6369,board-of-assessors/2024-01-22-minutes-6369.pdf,https://www.lunenburgma.gov/AgendaCenter/ViewFile/Minutes/_01222024-6369,Y
Board of Assessors,4,2024-01-29,agenda,6384,board-of-assessors/2024-01-29-agenda-6384.pdf,https://www.lunenburgma.gov/AgendaCenter/ViewFile/Agenda/_01292024-6384,Y
Board of Assessors,4,2024-01-29,minutes,6384,board-of-assessors/2024-01-29-minutes-6384.pdf,https://www.lunenburgma.gov/AgendaCenter/ViewFile/Minutes/_01292024-6384,Y
Board of Assessors,4,2024-02-05,agenda,6392,board-of-assessors/2024-02-05-agenda-6392.pdf,https://www.lunenburgma.gov/AgendaCenter/ViewFile/Agenda/_02052024-6392,Y
Board of Assessors,4,2024-02-05,minutes,6392,board-of-assessors/2024-02-05-minutes-6392.pdf,https://www.lunenburgma.gov/AgendaCenter/ViewFile/Minutes/_02052024-6392,Y
Board of Assessors,4,2024-02-12,agenda,6410,board-of-assessors/2024-02-12-agenda-6410.pdf,https://www.lunenburgma.gov/AgendaCenter/ViewFile/Agenda/_02122024-6410,Y
Board of Assessors,4,2024-02-12,minutes,6410,board-of-assessors/2024-02-12-minutes-6410.pdf,https://www.lunenburgma.gov/AgendaCenter/ViewFile/Minutes/_02122024-6410,Y
Board of Assessors,4,2024-02-26,agenda,6435,board-of-assessors/2024-02-26-agenda-6435.pdf,https://www.lunenburgma.gov/AgendaCenter/ViewFile/Agenda/_02262024-6435,Y
Board of Assessors,4,2024-02-26,minutes,6435,board-of-assessors/2024-02-26-minutes-6435.pdf,https://www.lunenburgma.gov/AgendaCenter/ViewFile/Minutes/_02262024-6435,Y
Board of Assessors,4,2024-03-04,agenda,6448,board-of-assessors/2024-03-04-agenda-6448.pdf,https://www.lunenburgma.gov/AgendaCenter/ViewFile/Agenda/_03042024-6448,Y
Board of Assessors,4,2024-03-04,minutes,6448,board-of-assessors/2024-03-04-minutes-6448.pdf,https://www.lunenburgma.gov/AgendaCenter/ViewFile/Minutes/_03042024-6448,Y
Board of Assessors,4,2024-03-12,agenda,6461,board-of-assessors/2024-03-12-agenda-6461.pdf,https://www.lunenburgma.gov/AgendaCenter/ViewFile/Agenda/_03122024-6461,Y
Board of Assessors,4,2024-03-12,minutes,6461,board-of-assessors/2024-03-12-minutes-6461.pdf,https://www.lunenburgma.gov/AgendaCenter/ViewFile/Minutes/_03122024-6461,Y
Board of Assessors,4,2024-03-18,agenda,6476,board-of-assessors/2024-03-18-agenda-6476.pdf,https://www.lunenburgma.gov/AgendaCenter/ViewFile/Agenda/_03182024-6476,Y
Board of Assessors,4,2024-03-18,minutes,6476,board-of-assessors/2024-03-18-minutes-6476.pdf,https://www.lunenburgma.gov/AgendaCenter/ViewFile/Minutes/_03182024-6476,Y
Board of Assessors,4,2024-04-01,agenda,6502,board-of-assessors/2024-04-01-agenda-6502.pdf,https://www.lunenburgma.gov/AgendaCenter/ViewFile/Agenda/_04012024-6502,Y
Board of Assessors,4,2024-04-01,minutes,6502,board-of-assessors/2024-04-01-minutes-6502.pdf,https://www.lunenburgma.gov/AgendaCenter/ViewFile/Minutes/_04012024-6502,Y
Board of Assessors,4,2024-04-22,agenda,6540,board-of-assessors/2024-04-22-agenda-6540.pdf,https://www.lunenburgma.gov/AgendaCenter/ViewFile/Agenda/_04222024-6540,Y
Board of Assessors,4,2024-04-22,minutes,6540,board-of-assessors/2024-04-22-minutes-6540.pdf,https://www.lunenburgma.gov/AgendaCenter/ViewFile/Minutes/_04222024-6540,Y
Board of Assessors,4,2024-05-06,agenda,6558,board-of-assessors/2024-05-06-agenda-6558.pdf,https://www.lunenburgma.gov/AgendaCenter/ViewFile/Agenda/_05062024-6558,Y
Board of Assessors,4,2024-05-06,minutes,6558,board-of-assessors/2024-05-06-minutes-6558.pdf,https://www.lunenburgma.gov/AgendaCenter/ViewFile/Minutes/_05062024-6558,Y
Board of Assessors,4,2024-05-20,agenda,6579,board-of-assessors/2024-05-20-agenda-6579.pdf,https://www.lunenburgma.gov/AgendaCenter/ViewFile/Agenda/_05202024-6579,Y
Board of Assessors,4,2024-05-20,minutes,6579,board-of-assessors/2024-05-20-minutes-6579.pdf,https://www.lunenburgma.gov/AgendaCenter/ViewFile/Minutes/_05202024-6579,Y
Board of Assessors,4,2024-06-03,agenda,6594,board-of-assessors/2024-06-03-agenda-6594.pdf,https://www.lunenburgma.gov/AgendaCenter/ViewFile/Agenda/_06032024-6594,Y
Board of Assessors,4,2024-06-03,minutes,6594,board-of-assessors/2024-06-03-minutes-6594.pdf,https://www.lunenburgma.gov/AgendaCenter/ViewFile/Minutes/_06032024-6594,Y
Board of Assessors,4,2024-06-10,agenda,6604,board-of-assessors/2024-06-10-agenda-6604.pdf,https://www.lunenburgma.gov/AgendaCenter/ViewFile/Agenda/_06102024-6604,Y
Board of Assessors,4,2024-06-10,minutes,6604,board-of-assessors/2024-06-10-minutes-6604.pdf,https://www.lunenburgma.gov/AgendaCenter/ViewFile/Minutes/_06102024-6604,Y
Board of Assessors,4,2024-06-14,agenda,7148,board-of-assessors/2024-06-14-agenda-7148.pdf,https://www.lunenburgma.gov/AgendaCenter/ViewFile/Agenda/_06142024-7148,Y
Board of Assessors,4,2024-06-14,minutes,7148,board-of-assessors/2024-06-14-minutes-7148.pdf,https://www.lunenburgma.gov/AgendaCenter/ViewFile/Minutes/_06142024-7148,Y
Board of Assessors,4,2024-07-29,agenda,6681,board-of-assessors/2024-07-29-agenda-6681.pdf,https://www.lunenburgma.gov/AgendaCenter/ViewFile/Agenda/_07292024-6681,Y
Board of Assessors,4,2024-07-29,minutes,6681,board-of-assessors/2024-07-29-minutes-6681.pdf,https://www.lunenburgma.gov/AgendaCenter/ViewFile/Minutes/_07292024-6681,Y
Board of Assessors,4,2024-08-19,agenda,6715,board-of-assessors/2024-08-19-agenda-6715.pdf,https://www.lunenburgma.gov/AgendaCenter/ViewFile/Agenda/_08192024-6715,Y
Board of Assessors,4,2024-08-19,agenda,6716,board-of-assessors/2024-08-19-agenda-6716.docx,https://www.lunenburgma.gov/AgendaCenter/ViewFile/Agenda/_08192024-6716,Y
Board of Assessors,4,2024-08-19,minutes,6715,board-of-assessors/2024-08-19-minutes-6715.pdf,https://www.lunenburgma.gov/AgendaCenter/ViewFile/Minutes/_08192024-6715,Y
Board of Assessors,4,2024-09-04,agenda,6733,board-of-assessors/2024-09-04-agenda-6733.pdf,https://www.lunenburgma.gov/AgendaCenter/ViewFile/Agenda/_09042024-6733,Y
Board of Assessors,4,2024-09-04,minutes,6733,board-of-assessors/2024-09-04-minutes-6733.pdf,https://www.lunenburgma.gov/AgendaCenter/ViewFile/Minutes/_09042024-6733,Y
Board of Assessors,4,2024-09-18,agenda,6767,board-of-assessors/2024-09-18-agenda-6767.pdf,https://www.lunenburgma.gov/AgendaCenter/ViewFile/Agenda/_09182024-6767,Y
Board of Assessors,4,2024-09-18,minutes,6767,board-of-assessors/2024-09-18-minutes-6767.pdf,https://www.lunenburgma.gov/AgendaCenter/ViewFile/Minutes/_09182024-6767,Y
Board of Assessors,4,2024-09-19,agenda,6775,board-of-assessors/2024-09-19-agenda-6775.pdf,https://www.lunenburgma.gov/AgendaCenter/ViewFile/Agenda/_09192024-6775,Y
Board of Assessors,4,2024-10-02,agenda,6797,board-of-assessors/2024-10-02-agenda-6797.pdf,https://www.lunenburgma.gov/AgendaCenter/ViewFile/Agenda/_10022024-6797,Y
Board of Assessors,4,2024-10-02,minutes,6797,board-of-assessors/2024-10-02-minutes-6797.pdf,https://www.lunenburgma.gov/AgendaCenter/ViewFile/Minutes/_10022024-6797,Y
Board of Assessors,4,2024-10-15,agenda,6825,board-of-assessors/2024-10-15-agenda-6825.pdf,https://www.lunenburgma.gov/AgendaCenter/ViewFile/Agenda/_10152024-6825,Y
Board of Assessors,4,2024-10-15,minutes,6825,board-of-assessors/2024-10-15-minutes-6825.pdf,https://www.lunenburgma.gov/AgendaCenter/ViewFile/Minutes/_10152024-6825,Y
Board of Assessors,4,2024-10-16,agenda,6826,board-of-assessors/2024-10-16-agenda-6826.pdf,https://www.lunenburgma.gov/AgendaCenter/ViewFile/Agenda/_10162024-6826,Y
Board of Assessors,4,2024-10-16,minutes,6826,board-of-assessors/2024-10-16-minutes-6826.pdf,https://www.lunenburgma.gov/AgendaCenter/ViewFile/Minutes/_10162024-6826,Y
Board of Assessors,4,2024-11-06,agenda,6865,board-of-assessors/2024-11-06-agenda-6865.pdf,https://www.lunenburgma.gov/AgendaCenter/ViewFile/Agenda/_11062024-6865,Y
Board of Assessors,4,2024-11-06,minutes,6865,board-of-assessors/2024-11-06-minutes-6865.pdf,https://www.lunenburgma.gov/AgendaCenter/ViewFile/Minutes/_11062024-6865,Y
Board of Assessors,4,2024-11-20,agenda,6882,board-of-assessors/2024-11-20-agenda-6882.docx,https://www.lunenburgma.gov/AgendaCenter/ViewFile/Agenda/_11202024-6882,Y
Board of Assessors,4,2024-11-20,minutes,6882,board-of-assessors/2024-11-20-minutes-6882.pdf,https://www.lunenburgma.gov/AgendaCenter/ViewFile/Minutes/_11202024-6882,Y
Board of Assessors,4,2024-12-02,agenda,6902,board-of-assessors/2024-12-02-agenda-6902.docx,https://www.lunenburgma.gov/AgendaCenter/ViewFile/Agenda/_12022024-6902,Y
Board of Assessors,4,2024-12-02,minutes,6902,board-of-assessors/2024-12-02-minutes-6902.pdf,https://www.lunenburgma.gov/AgendaCenter/ViewFile/Minutes/_12022024-6902,Y
Board of Assessors,4,2024-12-10,agenda,6915,board-of-assessors/2024-12-10-agenda-6915.pdf,https://www.lunenburgma.gov/AgendaCenter/ViewFile/Agenda/_12102024-6915,Y
Board of Assessors,4,2024-12-18,agenda,6935,board-of-assessors/2024-12-18-agenda-6935.pdf,https://www.lunenburgma.gov/AgendaCenter/ViewFile/Agenda/_12182024-6935,Y
Board of Assessors,4,2024-12-18,minutes,6935,board-of-assessors/2024-12-18-minutes-6935.pdf,https://www.lunenburgma.gov/AgendaCenter/ViewFile/Minutes/_12182024-6935,Y
Board of Assessors,4,2025-01-08,agenda,6949,board-of-assessors/2025-01-08-agenda-6949.pdf,https://www.lunenburgma.gov/AgendaCenter/ViewFile/Agenda/_01082025-6949,Y
Board of Assessors,4,2025-01-08,minutes,6949,board-of-assessors/2025-01-08-minutes-6949.pdf,https://www.lunenburgma.gov/AgendaCenter/ViewFile/Minutes/_01082025-6949,Y
Board of Assessors,4,2025-01-22,agenda,6965,board-of-assessors/2025-01-22-agenda-6965.docx,https://www.lunenburgma.gov/AgendaCenter/ViewFile/Agenda/_01222025-6965,Y
Board of Assessors,4,2025-01-22,agenda,6968,board-of-assessors/2025-01-22-agenda-6968.pdf,https://www.lunenburgma.gov/AgendaCenter/ViewFile/Agenda/_01222025-6968,Y
Board of Assessors,4,2025-01-22,minutes,6968,board-of-assessors/2025-01-22-minutes-6968.pdf,https://www.lunenburgma.gov/AgendaCenter/ViewFile/Minutes/_01222025-6968,Y
Board of Assessors,4,2025-02-05,agenda,6999,board-of-assessors/2025-02-05-agenda-6999.pdf,https://www.lunenburgma.gov/AgendaCenter/ViewFile/Agenda/_02052025-6999,Y
Board of Assessors,4,2025-02-05,minutes,6999,board-of-assessors/2025-02-05-minutes-6999.pdf,https://www.lunenburgma.gov/AgendaCenter/ViewFile/Minutes/_02052025-6999,Y
Board of Assessors,4,2025-02-19,agenda,7065,board-of-assessors/2025-02-19-agenda-7065.pdf,https://www.lunenburgma.gov/AgendaCenter/ViewFile/Agenda/_02192025-7065,Y
Board of Assessors,4,2025-02-19,minutes,7065,board-of-assessors/2025-02-19-minutes-7065.pdf,https://www.lunenburgma.gov/AgendaCenter/ViewFile/Minutes/_02192025-7065,Y
Board of Assessors,4,2025-03-12,agenda,7091,board-of-assessors/2025-03-12-agenda-7091.pdf,https://www.lunenburgma.gov/AgendaCenter/ViewFile/Agenda/_03122025-7091,Y
Board of Assessors,4,2025-03-12,minutes,7091,board-of-assessors/2025-03-12-minutes-7091.pdf,https://www.lunenburgma.gov/AgendaCenter/ViewFile/Minutes/_03122025-7091,Y
Board of Assessors,4,2025-03-19,agenda,7109,board-of-assessors/2025-03-19-agenda-7109.pdf,https://www.lunenburgma.gov/AgendaCenter/ViewFile/Agenda/_03192025-7109,Y
Board of Assessors,4,2025-03-19,minutes,7109,board-of-assessors/2025-03-19-minutes-7109.pdf,https://www.lunenburgma.gov/AgendaCenter/ViewFile/Minutes/_03192025-7109,Y
Board of Assessors,4,2025-04-02,agenda,7136,board-of-assessors/2025-04-02-agenda-7136.pdf,https://www.lunenburgma.gov/AgendaCenter/ViewFile/Agenda/_04022025-7136,Y
Board of Assessors,4,2025-04-02,minutes,7136,board-of-assessors/2025-04-02-minutes-7136.pdf,https://www.lunenburgma.gov/AgendaCenter/ViewFile/Minutes/_04022025-7136,Y
Board of Assessors,4,2025-04-16,agenda,7166,board-of-assessors/2025-04-16-agenda-7166.pdf,https://www.lunenburgma.gov/AgendaCenter/ViewFile/Agenda/_04162025-7166,Y
Board of Assessors,4,2025-04-16,minutes,7166,board-of-assessors/2025-04-16-minutes-7166.pdf,https://www.lunenburgma.gov/AgendaCenter/ViewFile/Minutes/_04162025-7166,Y
Board of Assessors,4,2025-05-05,agenda,7202,board-of-assessors/2025-05-05-agenda-7202.pdf,https://www.lunenburgma.gov/AgendaCenter/ViewFile/Agenda/_05052025-7202,Y
Board of Assessors,4,2025-05-05,minutes,7202,board-of-assessors/2025-05-05-minutes-7202.pdf,https://www.lunenburgma.gov/AgendaCenter/ViewFile/Minutes/_05052025-7202,Y
Board of Assessors,4,2025-05-19,agenda,7225,board-of-assessors/2025-05-19-agenda-7225.pdf,https://www.lunenburgma.gov/AgendaCenter/ViewFile/Agenda/_05192025-7225,Y
