board,board_id,date,kind,file_id,path,url
Board of Registrars,33,2026-02-19,agenda,7653,board-of-registrars/2026-02-19-agenda-7653.pdf,https://www.lunenburgma.gov/AgendaCenter/ViewFile/Agenda/_02192026-7653
Board of Registrars,33,2026-02-24,agenda,7668,board-of-registrars/2026-02-24-agenda-7668.pdf,https://www.lunenburgma.gov/AgendaCenter/ViewFile/Agenda/_02242026-7668
Board of Registrars,33,2026-05-21,agenda,7822,board-of-registrars/2026-05-21-agenda-7822.pdf,https://www.lunenburgma.gov/AgendaCenter/ViewFile/Agenda/_05212026-7822
Board of Registrars,33,2026-06-24,agenda,7867,board-of-registrars/2026-06-24-agenda-7867.pdf,https://www.lunenburgma.gov/AgendaCenter/ViewFile/Agenda/_06242026-7867
Board of Registrars,33,2026-06-25,agenda,7875,board-of-registrars/2026-06-25-agenda-7875.pdf,https://www.lunenburgma.gov/AgendaCenter/ViewFile/Agenda/_06252026-7875
Board of Registrars,33,2026-08-08,agenda,7958,board-of-registrars/2026-08-08-agenda-7958.xlsx,https://www.lunenburgma.gov/AgendaCenter/ViewFile/Agenda/_08082026-7958
Board of Registrars,33,2026-09-01,agenda,7996,board-of-registrars/2026-09-01-agenda-7996.pdf,https://www.lunenburgma.gov/AgendaCenter/ViewFile/Agenda/_09012026-7996
Board of Registrars,33,2026-09-01,agenda,7997,board-of-registrars/2026-09-01-agenda-7997.pdf,https://www.lunenburgma.gov/AgendaCenter/ViewFile/Agenda/_09012026-7997
Board of Registrars,33,2026-09-04,agenda,8001,board-of-registrars/2026-09-04-agenda-8001.pdf,https://www.lunenburgma.gov/AgendaCenter/ViewFile/Agenda/_09042026-8001
By-Law Committee,37,2026-03-12,agenda,7710,by-law-committee/2026-03-12-agenda-7710.pdf,https://www.lunenburgma.gov/AgendaCenter/ViewFile/Agenda/_03122026-7710
By-Law Committee,37,2026-04-09,agenda,7760,by-law-committee/2026-04-09-agenda-7760.pdf,https://www.lunenburgma.gov/AgendaCenter/ViewFile/Agenda/_04092026-7760
By-Law Committee,37,2026-05-14,agenda,7808,by-law-committee/2026-05-14-agenda-7808.pdf,https://www.lunenburgma.gov/AgendaCenter/ViewFile/Agenda/_05142026-7808
By-Law Committee,37,2026-06-11,agenda,7850,by-law-committee/2026-06-11-agenda-7850.docx,https://www.lunenburgma.gov/AgendaCenter/ViewFile/Agenda/_06112026-7850
By-Law Committee,37,2026-08-13,agenda,7961,by-law-committee/2026-08-13-agenda-7961.pdf,https://www.lunenburgma.gov/AgendaCenter/ViewFile/Agenda/_08132026-7961
By-Law Committee,37,2026-09-15,agenda,8012,by-law-committee/2026-09-15-agenda-8012.pdf,https://www.lunenburgma.gov/AgendaCenter/ViewFile/Agenda/_09152026-8012
Cable Advisory Committee,38,2026-07-23,agenda,7914,cable-advisory-committee/2026-07-23-agenda-7914.pdf,https://www.lunenburgma.gov/AgendaCenter/ViewFile/Agenda/_07232026-7914
Cable Advisory Committee,38,2026-08-13,agenda,7954,cable-advisory-committee/2026-08-13-agenda-7954.pdf,https://www.lunenburgma.gov/AgendaCenter/ViewFile/Agenda/_08132026-7954
Cable Advisory Committee,38,2026-08-13,minutes,7954,cable-advisory-committee/2026-08-13-minutes-7954.pdf,https://www.lunenburgma.gov/AgendaCenter/ViewFile/Minutes/_08132026-7954
Capital Planning Committee,6,2026-02-11,agenda,7646,capital-planning-committee/2026-02-11-agenda-7646.pdf,https://www.lunenburgma.gov/AgendaCenter/ViewFile/Agenda/_02112026-7646
Capital Planning Committee,6,2026-04-30,agenda,7791,capital-planning-committee/2026-04-30-agenda-7791.pdf,https://www.lunenburgma.gov/AgendaCenter/ViewFile/Agenda/_04302026-7791
Cemetery Commission,7,2026-02-26,agenda,7666,cemetery-commission/2026-02-26-agenda-7666.pdf,https://www.lunenburgma.gov/AgendaCenter/ViewFile/Agenda/_02262026-7666
Cemetery Commission,7,2026-02-26,minutes,7666,cemetery-commission/2026-02-26-minutes-7666.pdf,https://www.lunenburgma.gov/AgendaCenter/ViewFile/Minutes/_02262026-7666
Cemetery Commission,7,2026-03-26,agenda,7741,cemetery-commission/2026-03-26-agenda-7741.pdf,https://www.lunenburgma.gov/AgendaCenter/ViewFile/Agenda/_03262026-7741
