vintage,table,variable,estimate,moe,moe_note,geography,about,source_file,sha256
2018,B11005,B11005_012E,1658,193,,"Lunenburg town, Worcester County, Massachusetts","Households by presence of people under 18 — the real denominator for ""the 30% who have students in the school""",acs5-2018-B11005-lunenburg.json,3e61847b189e3e1960f2ee8d62fd630d9fa15c7ba98df634630f1a0bb5b253ac
2018,B11005,B11005_013E,1462,194,,"Lunenburg town, Worcester County, Massachusetts","Households by presence of people under 18 — the real denominator for ""the 30% who have students in the school""",acs5-2018-B11005-lunenburg.json,3e61847b189e3e1960f2ee8d62fd630d9fa15c7ba98df634630f1a0bb5b253ac
2018,B11005,B11005_014E,196,90,,"Lunenburg town, Worcester County, Massachusetts","Households by presence of people under 18 — the real denominator for ""the 30% who have students in the school""",acs5-2018-B11005-lunenburg.json,3e61847b189e3e1960f2ee8d62fd630d9fa15c7ba98df634630f1a0bb5b253ac
2018,B11005,B11005_015E,63,55,,"Lunenburg town, Worcester County, Massachusetts","Households by presence of people under 18 — the real denominator for ""the 30% who have students in the school""",acs5-2018-B11005-lunenburg.json,3e61847b189e3e1960f2ee8d62fd630d9fa15c7ba98df634630f1a0bb5b253ac
2018,B11005,B11005_016E,133,68,,"Lunenburg town, Worcester County, Massachusetts","Households by presence of people under 18 — the real denominator for ""the 30% who have students in the school""",acs5-2018-B11005-lunenburg.json,3e61847b189e3e1960f2ee8d62fd630d9fa15c7ba98df634630f1a0bb5b253ac
2018,B11005,B11005_017E,1082,206,,"Lunenburg town, Worcester County, Massachusetts","Households by presence of people under 18 — the real denominator for ""the 30% who have students in the school""",acs5-2018-B11005-lunenburg.json,3e61847b189e3e1960f2ee8d62fd630d9fa15c7ba98df634630f1a0bb5b253ac
2018,B11005,B11005_018E,459,148,,"Lunenburg town, Worcester County, Massachusetts","Households by presence of people under 18 — the real denominator for ""the 30% who have students in the school""",acs5-2018-B11005-lunenburg.json,3e61847b189e3e1960f2ee8d62fd630d9fa15c7ba98df634630f1a0bb5b253ac
2018,B11005,B11005_019E,623,163,,"Lunenburg town, Worcester County, Massachusetts","Households by presence of people under 18 — the real denominator for ""the 30% who have students in the school""",acs5-2018-B11005-lunenburg.json,3e61847b189e3e1960f2ee8d62fd630d9fa15c7ba98df634630f1a0bb5b253ac
2018,B19049,B19049_001E,101510,6813,,"Lunenburg town, Worcester County, Massachusetts","Median household income in the past 12 months, by age of householder — what turns ""seniors on fixed incomes"" from a claim into a number",acs5-2018-B19049-lunenburg.json,e1f3e77454e2d0b8996f585f1a005626928fc6bf2ffd7dcfb4661a5231d7fd79
2018,B19049,B19049_002E,-666666666,-222222222,,"Lunenburg town, Worcester County, Massachusetts","Median household income in the past 12 months, by age of householder — what turns ""seniors on fixed incomes"" from a claim into a number",acs5-2018-B19049-lunenburg.json,e1f3e77454e2d0b8996f585f1a005626928fc6bf2ffd7dcfb4661a5231d7fd79
2018,B19049,B19049_003E,111569,10609,,"Lunenburg town, Worcester County, Massachusetts","Median household income in the past 12 months, by age of householder — what turns ""seniors on fixed incomes"" from a claim into a number",acs5-2018-B19049-lunenburg.json,e1f3e77454e2d0b8996f585f1a005626928fc6bf2ffd7dcfb4661a5231d7fd79
2018,B19049,B19049_004E,117891,14396,,"Lunenburg town, Worcester County, Massachusetts","Median household income in the past 12 months, by age of householder — what turns ""seniors on fixed incomes"" from a claim into a number",acs5-2018-B19049-lunenburg.json,e1f3e77454e2d0b8996f585f1a005626928fc6bf2ffd7dcfb4661a5231d7fd79
2018,B19049,B19049_005E,42742,12593,,"Lunenburg town, Worcester County, Massachusetts","Median household income in the past 12 months, by age of householder — what turns ""seniors on fixed incomes"" from a claim into a number",acs5-2018-B19049-lunenburg.json,e1f3e77454e2d0b8996f585f1a005626928fc6bf2ffd7dcfb4661a5231d7fd79
2018,B25003,B25003_001E,4203,145,,"Lunenburg town, Worcester County, Massachusetts",Tenure — owner-occupied against renter-occupied,acs5-2018-B25003-lunenburg.json,bc36438db2e40aba86ce21a1da5eb338e2d23fde063c7429198d2f3d383f1f3c
2018,B25003,B25003_002E,3475,218,,"Lunenburg town, Worcester County, Massachusetts",Tenure — owner-occupied against renter-occupied,acs5-2018-B25003-lunenburg.json,bc36438db2e40aba86ce21a1da5eb338e2d23fde063c7429198d2f3d383f1f3c
2018,B25003,B25003_003E,728,168,,"Lunenburg town, Worcester County, Massachusetts",Tenure — owner-occupied against renter-occupied,acs5-2018-B25003-lunenburg.json,bc36438db2e40aba86ce21a1da5eb338e2d23fde063c7429198d2f3d383f1f3c
