fy,kind,name,amount,owner,page,doc,esser,disagreement,source_url,our_copy,sha256
2023,federal,"Title I, 305 Grant",191672.0,Director of Teaching & Learning,33,fy25-superintendent-39-s-budget-update.txt,0,,https://drive.google.com/file/d/1yJNhIyBLVT8mu4GeJuQSjniKCPA41Oyq/view  [requires sign-in as of 29 Aug 2026],https://lunenburgbudgetproject.org/docs/district-budget-page/docs/fy25-superintendent-39-s-budget-update.pdf,9169e2700def0c1a2b6bebbc55d4e7f737ea5c3a7354657f4d804c017af5dc7c
2023,federal,"Title One Grant, 305 Grant",191169.0,,16,fy24-superintendent-39-s-recommended-budget-presentation.txt,0,,https://drive.google.com/file/d/1yJNhIyBLVT8mu4GeJuQSjniKCPA41Oyq/view  [requires sign-in as of 29 Aug 2026],https://lunenburgbudgetproject.org/docs/district-budget-page/docs/fy25-superintendent-39-s-budget-update.pdf,9169e2700def0c1a2b6bebbc55d4e7f737ea5c3a7354657f4d804c017af5dc7c
2023,federal,"Special Education AARP IDEA, Grant 252",87888.0,,16,fy24-superintendent-39-s-recommended-budget-presentation.txt,0,,https://drive.google.com/file/d/1yJNhIyBLVT8mu4GeJuQSjniKCPA41Oyq/view  [requires sign-in as of 29 Aug 2026],https://lunenburgbudgetproject.org/docs/district-budget-page/docs/fy25-superintendent-39-s-budget-update.pdf,9169e2700def0c1a2b6bebbc55d4e7f737ea5c3a7354657f4d804c017af5dc7c
2023,federal,"Title II, 140 Grant",31556.0,Director of Teaching & Learning,33,fy25-superintendent-39-s-budget-update.txt,0,,https://drive.google.com/file/d/1yJNhIyBLVT8mu4GeJuQSjniKCPA41Oyq/view  [requires sign-in as of 29 Aug 2026],https://lunenburgbudgetproject.org/docs/district-budget-page/docs/fy25-superintendent-39-s-budget-update.pdf,9169e2700def0c1a2b6bebbc55d4e7f737ea5c3a7354657f4d804c017af5dc7c
2023,federal,"Teacher Quality Grant, 140 Grant",31262.0,,16,fy24-superintendent-39-s-recommended-budget-presentation.txt,0,,https://drive.google.com/file/d/1yJNhIyBLVT8mu4GeJuQSjniKCPA41Oyq/view  [requires sign-in as of 29 Aug 2026],https://lunenburgbudgetproject.org/docs/district-budget-page/docs/fy25-superintendent-39-s-budget-update.pdf,9169e2700def0c1a2b6bebbc55d4e7f737ea5c3a7354657f4d804c017af5dc7c
2023,federal,"Special Education, Targeted IEP , 274 Grant",14430.0,Director of Special Services,33,fy25-superintendent-39-s-budget-update.txt,0,,https://drive.google.com/file/d/1yJNhIyBLVT8mu4GeJuQSjniKCPA41Oyq/view  [requires sign-in as of 29 Aug 2026],https://lunenburgbudgetproject.org/docs/district-budget-page/docs/fy25-superintendent-39-s-budget-update.pdf,9169e2700def0c1a2b6bebbc55d4e7f737ea5c3a7354657f4d804c017af5dc7c
2023,federal,"Special Education, Early Childhood, 262 Grant",13133.0,Director of Special Services,33,fy25-superintendent-39-s-budget-update.txt,0,"fy24-superintendent-39-s-recommended-budget-presentation p16: $13,033; fy25-superintendent-39-s-budget-update p33: $13,133",https://drive.google.com/file/d/1yJNhIyBLVT8mu4GeJuQSjniKCPA41Oyq/view  [requires sign-in as of 29 Aug 2026],https://lunenburgbudgetproject.org/docs/district-budget-page/docs/fy25-superintendent-39-s-budget-update.pdf,9169e2700def0c1a2b6bebbc55d4e7f737ea5c3a7354657f4d804c017af5dc7c
2023,federal,"Title IV, Grant, 309 Grant",12904.0,,16,fy24-superintendent-39-s-recommended-budget-presentation.txt,0,,https://drive.google.com/file/d/1yJNhIyBLVT8mu4GeJuQSjniKCPA41Oyq/view  [requires sign-in as of 29 Aug 2026],https://lunenburgbudgetproject.org/docs/district-budget-page/docs/fy25-superintendent-39-s-budget-update.pdf,9169e2700def0c1a2b6bebbc55d4e7f737ea5c3a7354657f4d804c017af5dc7c
2023,federal,"Title IV, 309 Grant",12904.0,Director of Teaching & Learning,33,fy25-superintendent-39-s-budget-update.txt,0,,https://drive.google.com/file/d/1yJNhIyBLVT8mu4GeJuQSjniKCPA41Oyq/view  [requires sign-in as of 29 Aug 2026],https://lunenburgbudgetproject.org/docs/district-budget-page/docs/fy25-superintendent-39-s-budget-update.pdf,9169e2700def0c1a2b6bebbc55d4e7f737ea5c3a7354657f4d804c017af5dc7c
2023,state,"Accelerating Literacy, 719 Grant (yr 2 of 3)",128000.0,Director of Teaching & Learning,33,fy25-superintendent-39-s-budget-update.txt,0,,https://drive.google.com/file/d/1yJNhIyBLVT8mu4GeJuQSjniKCPA41Oyq/view  [requires sign-in as of 29 Aug 2026],https://lunenburgbudgetproject.org/docs/district-budget-page/docs/fy25-superintendent-39-s-budget-update.pdf,9169e2700def0c1a2b6bebbc55d4e7f737ea5c3a7354657f4d804c017af5dc7c
2023,state,CSHS Workforce Investment Program,100000.0,Director of Special Services,16,fy24-superintendent-39-s-recommended-budget-presentation.txt,0,,https://drive.google.com/file/d/1yJNhIyBLVT8mu4GeJuQSjniKCPA41Oyq/view  [requires sign-in as of 29 Aug 2026],https://lunenburgbudgetproject.org/docs/district-budget-page/docs/fy25-superintendent-39-s-budget-update.pdf,9169e2700def0c1a2b6bebbc55d4e7f737ea5c3a7354657f4d804c017af5dc7c
2023,state,School Health Grant,100000.0,Nursing Coordinator,33,fy25-superintendent-39-s-budget-update.txt,0,"fy24-superintendent-39-s-recommended-budget-presentation p16: $30,000; fy25-superintendent-39-s-budget-update p33: $100,000; fy25-superintendent-39-s-budget-update p33: $30,000",https://drive.google.com/file/d/1yJNhIyBLVT8mu4GeJuQSjniKCPA41Oyq/view  [requires sign-in as of 29 Aug 2026],https://lunenburgbudgetproject.org/docs/district-budget-page/docs/fy25-superintendent-39-s-budget-update.pdf,9169e2700def0c1a2b6bebbc55d4e7f737ea5c3a7354657f4d804c017af5dc7c
2023,state,Family & Community Grant,45700.0,Director of Community School Programs,33,fy25-superintendent-39-s-budget-update.txt,0,"fy24-superintendent-39-s-recommended-budget-presentation p16: $47,500; fy25-superintendent-39-s-budget-update p33: $45,700",https://drive.google.com/file/d/1yJNhIyBLVT8mu4GeJuQSjniKCPA41Oyq/view  [requires sign-in as of 29 Aug 2026],https://lunenburgbudgetproject.org/docs/district-budget-page/docs/fy25-superintendent-39-s-budget-update.pdf,9169e2700def0c1a2b6bebbc55d4e7f737ea5c3a7354657f4d804c017af5dc7c
2023,state,Accelerating Literacy with HQIM (6-8 ELA),27500.0,Director of Teaching & Learning,33,fy25-superintendent-39-s-budget-update.txt,0,,https://drive.google.com/file/d/1yJNhIyBLVT8mu4GeJuQSjniKCPA41Oyq/view  [requires sign-in as of 29 Aug 2026],https://lunenburgbudgetproject.org/docs/district-budget-page/docs/fy25-superintendent-39-s-budget-update.pdf,9169e2700def0c1a2b6bebbc55d4e7f737ea5c3a7354657f4d804c017af5dc7c
