page	x	y	w	h	conf	text
67	0.37594	0.92424	0.15000	0.01907	1.000	INFORMATION
67	0.52900	0.92424	0.14581	0.01907	1.000	TECHNOLOGY
67	0.13346	0.89520	0.02953	0.01323	1.000	The
67	0.16510	0.89520	0.05910	0.01305	1.000	primary
67	0.22631	0.89520	0.05910	0.01305	1.000	mission
67	0.28751	0.89520	0.01688	0.01305	1.000	of
67	0.30651	0.89520	0.02322	0.01305	1.000	the
67	0.33184	0.89520	0.09075	0.01305	1.000	Information
67	0.42470	0.89520	0.08653	0.01305	1.000	Technology
67	0.51334	0.89520	0.08653	0.01305	1.000	Department
67	0.60199	0.89520	0.01477	0.01305	1.000	is
67	0.61887	0.89520	0.01688	0.01305	1.000	to
67	0.63787	0.89520	0.06121	0.01305	1.000	increase
67	0.70118	0.89520	0.07387	0.01305	1.000	efficiency
67	0.77717	0.89520	0.05910	0.01305	1.000	through
67	0.83837	0.89520	0.02322	0.01305	1.000	the
67	0.86370	0.89520	0.02744	0.01305	1.000	use
67	0.89325	0.89520	0.02029	0.01323	1.000	of
67	0.13151	0.87760	0.09038	0.01470	1.000	technology.
67	0.22410	0.87800	0.03251	0.01444	1.000	The
67	0.25882	0.87815	0.01862	0.01439	1.000	IT
67	0.27966	0.87823	0.08806	0.01467	1.000	Department
67	0.36993	0.87860	0.05565	0.01454	1.000	enables
67	0.42780	0.87884	0.02093	0.01440	1.000	all
67	0.45095	0.87894	0.03714	0.01446	1.000	other
67	0.49030	0.87910	0.03945	0.01447	1.000	town
67	0.53197	0.87927	0.09038	0.01468	1.000	departments
67	0.62456	0.87966	0.02788	0.01442	1.000	and
67	0.65465	0.87978	0.05565	0.01454	1.000	schools
67	0.71252	0.88002	0.01630	0.01438	1.000	to
67	0.73104	0.88010	0.09963	0.01472	1.000	communicate
67	0.83289	0.88052	0.02788	0.01442	1.000	and
67	0.86298	0.88063	0.05250	0.01454	1.000	collab-
67	0.13346	0.86192	0.04165	0.01453	1.000	orate,
67	0.17742	0.86195	0.05787	0.01431	1.000	manage
67	0.23761	0.86195	0.03704	0.01431	1.000	daily
67	0.27696	0.86195	0.04398	0.01431	1.000	tasks,
67	0.32326	0.86195	0.06944	0.01431	1.000	organize,
67	0.39502	0.86195	0.04167	0.01431	1.000	store,
67	0.43900	0.86195	0.02778	0.01431	1.000	and
67	0.46909	0.86195	0.03935	0.01431	1.000	share
67	0.51076	0.86195	0.09259	0.01431	1.000	information,
67	0.60566	0.86195	0.02778	0.01431	1.000	and
67	0.63576	0.86195	0.06944	0.01431	1.000	generally
67	0.70752	0.86195	0.06019	0.01431	1.000	conduct
67	0.77002	0.86195	0.04167	0.01431	1.000	Town
67	0.81400	0.86192	0.06570	0.01453	1.000	business
67	0.13158	0.84722	0.04074	0.01473	1.000	more
67	0.17470	0.84722	0.08578	0.01473	1.000	effectively.
67	0.26287	0.84722	0.02859	0.01473	1.000	We
67	0.29385	0.84722	0.03098	0.01473	1.000	also
67	0.32721	0.84722	0.05719	0.01473	1.000	provide
67	0.38678	0.84722	0.02383	0.01473	1.000	the
67	0.41299	0.84722	0.07149	0.01473	1.000	necessary
67	0.48686	0.84722	0.10485	0.01473	1.000	infrastructure,
67	0.59409	0.84722	0.08102	0.01473	1.000	equipment,
67	0.67749	0.84722	0.06910	0.01473	1.000	software,
67	0.74898	0.84722	0.02859	0.01473	1.000	and
67	0.77996	0.84722	0.06672	0.01473	1.000	expertise
67	0.84906	0.84722	0.01430	0.01473	1.000	to
67	0.86574	0.84722	0.04027	0.01473	1.000	com-
67	0.13158	0.82828	0.02474	0.01910	1.000	ply
67	0.15938	0.82828	0.03370	0.01894	1.000	with
67	0.19615	0.82828	0.05208	0.01894	1.000	current
67	0.25129	0.82828	0.08272	0.01894	1.000	regulations
67	0.33708	0.82828	0.02757	0.01894	1.000	and
67	0.36772	0.82828	0.09498	0.01894	1.000	methodology
67	0.46575	0.82828	0.03983	0.01894	1.000	when
67	0.50865	0.82828	0.07966	0.01894	1.000	interacting
67	0.59137	0.82828	0.03370	0.01894	1.000	with
