page	x	y	w	h	conf	text
132	0.08083	0.91414	0.03696	0.01768	1.000	skill
132	0.12064	0.91414	0.11438	0.01768	1.000	development.
132	0.23788	0.91414	0.08578	0.01768	1.000	Following
132	0.32653	0.91414	0.14011	0.01768	1.000	industry-standard
132	0.46950	0.91414	0.04575	0.01768	1.000	Mike
132	0.51811	0.91414	0.03717	0.01768	1.000	Holt
132	0.55814	0.91414	0.09436	0.01768	1.000	curriculum,
132	0.65536	0.91414	0.06291	0.01768	1.000	Seniors
132	0.72113	0.91414	0.03431	0.01768	1.000	also
132	0.75831	0.91414	0.07149	0.01768	1.000	satisfied
132	0.83265	0.91414	0.04289	0.01768	1.000	Year
132	0.87840	0.91414	0.01144	0.01768	1.000	1
132	0.89270	0.91414	0.02002	0.01768	1.000	of
132	0.91558	0.91414	0.02803	0.01768	1.000	the
132	0.08083	0.89520	0.07944	0.01904	1.000	Electrical
132	0.16333	0.89520	0.09498	0.01894	1.000	Apprentice
132	0.26137	0.89520	0.08885	0.01894	1.000	Classroom
132	0.35328	0.89520	0.08885	0.01894	1.000	Instruction
132	0.44519	0.89520	0.05515	0.01894	1.000	hours,
132	0.50340	0.89520	0.10417	0.01894	1.000	streamlining
132	0.61063	0.89520	0.04596	0.01894	1.000	entry
132	0.65965	0.89520	0.03676	0.01894	1.000	into
132	0.69948	0.89520	0.03370	0.01894	1.000	this
132	0.73625	0.89520	0.11336	0.01894	1.000	high-demand,
132	0.85267	0.89520	0.08906	0.01904	1.000	high-wage
132	0.08083	0.87921	0.10272	0.01768	1.000	occupation.
132	0.18641	0.87921	0.06577	0.01768	1.000	Juniors
132	0.25504	0.87921	0.03431	0.01768	1.000	and
132	0.29221	0.87921	0.06577	0.01768	1.000	Seniors
132	0.36084	0.87921	0.02288	0.01768	1.000	in
132	0.38657	0.87921	0.03145	0.01768	1.000	the
132	0.42089	0.87921	0.08292	0.01768	1.000	Carpentry
132	0.50667	0.87921	0.04575	0.01768	1.000	trade
132	0.55528	0.87921	0.06291	0.01768	1.000	learned
132	0.62105	0.87921	0.05147	0.01768	1.000	about
132	0.67538	0.87921	0.10008	0.01768	1.000	foundations
132	0.77832	0.87921	0.03431	0.01768	1.000	and
132	0.81550	0.87921	0.07435	0.01768	1.000	footings,
132	0.89270	0.87921	0.05091	0.01768	1.000	while
132	0.08083	0.86192	0.07236	0.01744	1.000	adhering
132	0.15598	0.86195	0.01954	0.01726	1.000	to
132	0.17831	0.86195	0.03071	0.01726	1.000	the
132	0.21181	0.86195	0.12003	0.01726	1.000	Massachusetts
132	0.33463	0.86195	0.08932	0.01726	1.000	Carpenters
132	0.42674	0.86195	0.06141	0.01726	1.000	Unions
132	0.49094	0.86195	0.10328	0.01726	1.000	curriculum.
132	0.59702	0.86195	0.05025	0.01726	1.000	They,
132	0.65005	0.86195	0.03629	0.01726	1.000	too,
132	0.68913	0.86195	0.08653	0.01726	1.000	completed
132	0.77846	0.86195	0.04187	0.01726	1.000	shop
132	0.82312	0.86195	0.05025	0.01726	1.000	safety
132	0.87616	0.86192	0.06557	0.01744	1.000	training
132	0.07895	0.84301	0.04292	0.01894	1.000	prior
132	0.12493	0.84301	0.01838	0.01894	1.000	to
132	0.14638	0.84301	0.04596	0.01894	1.000	using
132	0.19540	0.84301	0.03370	0.01894	1.000	any
132	0.23216	0.84301	0.05208	0.01894	1.000	power
132	0.28731	0.84301	0.04902	0.01894	1.000	tools,
132	0.33939	0.84301	0.03064	0.01894	1.000	and
132	0.37309	0.84301	0.06434	0.01894	1.000	became
132	0.44050	0.84301	0.05515	0.01894	1.000	skilled
132	0.49871	0.84301	0.01838	0.01894	1.000	in
132	0.52015	0.84301	0.06434	0.01894	1.000	cutting,
132	0.58755	0.84301	0.07047	0.01894	1.000	shaping,
132	0.66108	0.84301	0.03370	0.01894	1.000	and
132	0.69785	0.84301	0.10110	0.01894	1.000	construction
132	0.80202	0.84301	0.08578	0.01894	1.000	foundation
132	0.89086	0.84301	0.05275	0.01894	1.000	skills.
132	0.08083	0.82702	0.09190	0.01746	1.000	Employers
132	0.17552	0.82702	0.05862	0.01726	1.000	visited
132	0.23693	0.82702	0.03908	0.01726	1.000	with
132	0.27880	0.82702	0.09212	0.01726	1.000	instructors
132	0.37371	0.82702	0.03350	0.01726	1.000	and
132	0.40999	0.82702	0.07258	0.01726	1.000	students
132	0.48536	0.82702	0.02233	0.01726	1.000	to
132	0.51048	0.82702	0.05025	0.01726	1.000	guide
132	0.56352	0.82702	0.06978	0.01726	1.000	learning
132	0.63610	0.82702	0.03629	0.01726	1.000	and
132	0.67518	0.82702	0.08653	0.01726	1.000	encourage
