page	x	y	w	h	conf	text
89	0.40789	0.86616	0.05963	0.01473	1.000	TOWN
89	0.46991	0.86616	0.02621	0.01473	1.000	OF
89	0.49850	0.86616	0.11240	0.01473	1.000	LUNENBURG
89	0.40789	0.84722	0.15256	0.01473	1.000	CLASSIFICATION
89	0.56284	0.84722	0.05182	0.01473	1.000	PLAN
89	0.31941	0.83225	0.14367	0.01546	1.000	ALPHABETICAL
89	0.46524	0.83193	0.07654	0.01481	1.000	LISTING
89	0.54394	0.83173	0.02794	0.01449	1.000	OF
89	0.57403	0.83133	0.05803	0.01469	1.000	CLASS
89	0.63421	0.83069	0.06517	0.01494	1.000	TITLES
89	0.19361	0.80378	0.05040	0.01314	1.000	CLASS
89	0.24612	0.80378	0.05275	0.01314	1.000	TITLE*
89	0.19354	0.77585	0.05502	0.01344	1.000	Account
89	0.25052	0.77623	0.03714	0.01333	1.000	Clerk
89	0.19549	0.76163	0.09291	0.01320	1.000	Administrative
89	0.29051	0.76178	0.06121	0.01305	1.000	Assessing
89	0.35383	0.76163	0.05783	0.01320	1.000	Assistant
89	0.19361	0.75000	0.09316	0.01178	1.000	Administrative
89	0.28867	0.75000	0.05907	0.01178	1.000	Assistant
89	0.19361	0.73527	0.05857	0.01347	1.000	Assistant
89	0.25436	0.73527	0.05579	0.01347	1.000	Assessor
89	0.19361	0.72093	0.05884	0.01308	1.000	Assistant
89	0.25456	0.72096	0.03588	0.01305	1.000	Town
89	0.29255	0.72093	0.03640	0.01308	1.000	Clerk
89	0.19173	0.70785	0.06120	0.01311	1.000	Assistant
89	0.25504	0.70791	0.08653	0.01305	1.000	Treasurer/Tax
89	0.34368	0.70785	0.05857	0.01311	1.000	Collector
89	0.19173	0.69318	0.05698	0.01321	1.000	Building
89	0.25082	0.69318	0.05933	0.01321	1.000	Inspector
89	0.19173	0.67878	0.03621	0.01609	1.000	Chief
89	0.23053	0.67887	0.09314	0.01599	1.000	Administrative
89	0.32625	0.67878	0.05909	0.01609	1.000	Assistant
89	0.19173	0.66570	0.05092	0.01453	1.000	Council
89	0.24496	0.66582	0.01620	0.01431	1.000	on
89	0.26348	0.66582	0.03935	0.01431	1.000	Aging
89	0.30515	0.66570	0.05388	0.01453	1.000	Director
89	0.19173	0.65109	0.05003	0.01473	1.000	Council
89	0.24414	0.65109	0.01668	0.01473	1.000	on
89	0.26321	0.65109	0.03813	0.01473	1.000	Aging
89	0.30372	0.65109	0.05906	0.01473	1.000	Outreach
89	0.19170	0.63940	0.03595	0.01319	1.000	DPW
89	0.22969	0.63951	0.05418	0.01324	1.000	Director
89	0.19173	0.62626	0.07053	0.01182	1.000	Emergency
89	0.26416	0.62626	0.05338	0.01178	1.000	Services
89	0.31944	0.62626	0.06965	0.01182	1.000	Dispatcher
89	0.18985	0.61322	0.03646	0.01178	1.000	EMT
89	0.22821	0.61322	0.07630	0.01178	1.000	Coordinator
89	0.18985	0.59722	0.06696	0.01473	1.000	Firefighter
89	0.25919	0.59722	0.00715	0.01473	1.000	-
89	0.26872	0.59722	0.04895	0.01473	1.000	Call/FT
89	0.18985	0.58418	0.06778	0.01321	1.000	Firefighter
89	0.25974	0.58418	0.00633	0.01305	1.000	-
89	0.26818	0.58418	0.03377	0.01305	1.000	EMT
89	0.30406	0.58418	0.00633	0.01305	1.000	-
89	0.31250	0.58418	0.05028	0.01321	1.000	Call/FT
89	0.18985	0.57267	0.06825	0.01163	1.000	Firefighter
89	0.25994	0.57281	0.00919	0.01136	1.000	-
89	0.27097	0.57281	0.04412	0.01136	1.000	EMT-I
89	0.31693	0.57281	0.00551	0.01136	1.000	-
89	0.32428	0.57267	0.04978	0.01163	1.000	Call/FT
89	0.18985	0.55669	0.10440	0.01453	1.000	Firefighter/EMT
89	0.29657	0.55682	0.00463	0.01431	1.000	-
89	0.30351	0.55669	0.04987	0.01453	1.000	Call/FT
89	0.18985	0.54503	0.06696	0.01178	1.000	Firefighter
89	0.25871	0.54503	0.00572	0.01178	1.000	-
89	0.26634	0.54503	0.06825	0.01178	1.000	Paramedic
89	0.18797	0.53052	0.12657	0.01325	1.000	Firefighter/EMT/LT
89	0.31665	0.53072	0.00844	0.01305	1.000	-
89	0.32721	0.53052	0.04873	0.01325	1.000	Call/FT
89	0.18985	0.51599	0.13531	0.01308	1.000	Firefighter/EMT/Capt
89	0.32727	0.51599	0.00633	0.01305	1.000	-
89	0.33572	0.51599	0.05150	0.01308	1.000	Call/FT
89	0.18797	0.50291	0.15401	0.01309	1.000	Firefighter/EMT/Deputy
89	0.34409	0.50295	0.03588	0.01305	1.000	Chief
89	0.38208	0.50295	0.00633	0.01305	1.000	-
89	0.39052	0.50291	0.02677	0.01309	1.000	Call
89	0.18969	0.49220	0.03453	0.01084	1.000	Head
89	0.22564	0.49181	0.05413	0.01078	1.000	Account
89	0.28118	0.49102	0.03667	0.01087	1.000	Clerk
89	0.18797	0.47674	0.03670	0.01163	1.000	Head
89	0.22651	0.47674	0.03477	0.01163	1.000	Cierk
89	0.18985	0.46366	0.04068	0.01163	1.000	Junior
89	0.23237	0.46380	0.04596	0.01136	1.000	Library
89	0.28016	0.46366	0.06006	0.01163	1.000	Assistant
89	0.18981	0.44911	0.04604	0.01182	1.000	Library
89	0.23760	0.44896	0.03311	0.01176	1.000	Page
89	0.18985	0.43603	0.03264	0.01178	1.000	Meal
89	0.22440	0.43603	0.02478	0.01178	1.000	Site
89	0.25109	0.43603	0.05718	0.01178	1.000	Manager
89	0.18797	0.42424	0.04419	0.01052	1.000	PACC
89	0.23386	0.42424	0.07629	0.01052	1.000	Coordinator
