page	x	y	w	h	conf	text
74	0.36842	0.93169	0.05151	0.01613	1.000	FIRE
74	0.42252	0.93169	0.15079	0.01613	1.000	DEPARTMENT
74	0.10714	0.89390	0.03120	0.01604	1.000	The
74	0.14093	0.89394	0.09572	0.01599	1.000	Firefighters
74	0.23924	0.89394	0.03105	0.01599	1.000	and
74	0.27288	0.89394	0.08796	0.01599	1.000	Emergency
74	0.36343	0.89394	0.06727	0.01599	1.000	Medical
74	0.43328	0.89394	0.09572	0.01599	1.000	Technicians
74	0.53159	0.89394	0.01811	0.01599	1.000	of
74	0.55229	0.89394	0.02587	0.01599	1.000	the
74	0.58075	0.89394	0.09055	0.01599	1.000	Lunenburg
74	0.67388	0.89394	0.03622	0.01599	1.000	Fire
74	0.71269	0.89394	0.09055	0.01599	1.000	Department
74	0.80583	0.89390	0.03064	0.01604	1.000	are
74	0.08271	0.87500	0.07545	0.01744	1.000	dedicated
74	0.16095	0.87500	0.01396	0.01726	1.000	to
74	0.17770	0.87500	0.07816	0.01726	1.000	providing
74	0.25865	0.87500	0.02512	0.01726	1.000	the
74	0.28656	0.87500	0.05862	0.01726	1.000	highest
74	0.34797	0.87500	0.05862	0.01726	1.000	quality,
74	0.40938	0.87500	0.03908	0.01726	1.000	most
74	0.45125	0.87500	0.03350	0.01726	1.000	cost
74	0.48754	0.87500	0.06420	0.01726	1.000	effective
74	0.55453	0.87500	0.03071	0.01726	1.000	fire
74	0.58803	0.87500	0.03071	0.01726	1.000	and
74	0.62153	0.87500	0.08653	0.01726	1.000	emergency
74	0.71085	0.87500	0.06141	0.01726	1.000	medical
74	0.77505	0.87500	0.06141	0.01726	1.000	services
74	0.83926	0.87500	0.01977	0.01744	1.000	to
74	0.31767	0.85606	0.02574	0.01603	1.000	the
74	0.34600	0.85606	0.06209	0.01599	1.000	citizens
74	0.41068	0.85606	0.01552	0.01599	1.000	of
74	0.42879	0.85606	0.02846	0.01599	1.000	the
74	0.45983	0.85606	0.04398	0.01599	1.000	Town
74	0.50640	0.85606	0.01811	0.01599	1.000	of
74	0.52710	0.85606	0.09320	0.01603	1.000	Lunenburg.
74	0.12970	0.82267	0.01947	0.01744	1.000	In
74	0.15196	0.82281	0.03908	0.01726	1.000	2014
74	0.19383	0.82281	0.02512	0.01726	1.000	the
74	0.22175	0.82281	0.03071	0.01726	1.000	Fire
74	0.25524	0.82281	0.08932	0.01726	1.000	Department
74	0.34736	0.82281	0.08095	0.01726	1.000	responded
74	0.43110	0.82281	0.01675	0.01726	1.000	to
74	0.45064	0.82281	0.03908	0.01726	1.000	1957
74	0.49251	0.82281	0.03629	0.01726	1.000	calls
74	0.53159	0.82281	0.02512	0.01726	1.000	for
74	0.55950	0.82281	0.05304	0.01726	1.000	service
74	0.61533	0.82281	0.01954	0.01726	1.000	as
74	0.63766	0.82267	0.06534	0.01744	1.000	follows:
74	0.12970	0.79209	0.04214	0.01315	1.000	Fires
74	0.17395	0.79209	0.01688	0.01305	1.000	&
74	0.19295	0.79209	0.08442	0.01305	1.000	Hazardous
74	0.27948	0.79209	0.08330	0.01315	1.000	Conditions
74	0.43985	0.79070	0.03195	0.01599	1.000	521
74	0.56203	0.78914	0.08802	0.01609	1.000	Emergency
74	0.65264	0.78914	0.06540	0.01609	1.000	Medical
74	0.74060	0.79215	0.03383	0.01453	1.000	914
74	0.12970	0.75581	0.09023	0.01599	1.000	Inspections
74	0.43797	0.75727	0.03383	0.01744	1.000	458
74	0.56203	0.75872	0.04699	0.01308	1.000	Other
74	0.73872	0.75727	0.02632	0.01744	1.000	64
74	0.13158	0.71928	0.03087	0.01910	1.000	Fire
74	0.16551	0.71928	0.09191	0.01894	1.000	Department
74	0.26048	0.71928	0.05821	0.01894	1.000	staffing
74	0.32176	0.71928	0.04289	0.01894	1.000	today
74	0.36772	0.71928	0.01225	0.01894	1.000	is
74	0.38303	0.71928	0.03370	0.01894	1.000	five
74	0.41980	0.71928	0.04596	0.01894	1.000	career
74	0.46882	0.71928	0.03676	0.01894	1.000	staff
74	0.50865	0.71928	0.02757	0.01894	1.000	and
74	0.53928	0.71928	0.04289	0.01894	1.000	forty-
74	0.58524	0.71928	0.07659	0.01894	1.000	forty-five
74	0.66490	0.71928	0.01838	0.01894	1.000	on
74	0.68634	0.71928	0.02757	0.01894	1.000	call
74	0.71698	0.71928	0.08578	0.01894	1.000	firefighters
74	0.80583	0.71928	0.03064	0.01910	1.000	and
74	0.07519	0.70623	0.08018	0.01325	1.000	emergency
74	0.15748	0.70623	0.06121	0.01305	1.000	medical
74	0.22079	0.70623	0.09709	0.01305	1.000	technicians.
74	0.31999	0.70623	0.03166	0.01305	1.000	The
74	0.35376	0.70623	0.05276	0.01305	1.000	station
74	0.40863	0.70623	0.01477	0.01305	1.000	is
74	0.42552	0.70623	0.05487	0.01305	1.000	statted
74	0.48250	0.70623	0.06332	0.01305	1.000	Monday
74	0.54793	0.70623	0.06332	0.01305	1.000	through
74	0.61336	0.70623	0.04854	0.01305	1.000	Friday
74	0.66401	0.70623	0.04010	0.01305	1.000	trom
74	0.70622	0.70623	0.01266	0.01305	1.000	6
74	0.72100	0.70623	0.03588	0.01305	1.000	a.m.
74	0.75899	0.70623	0.00633	0.01305	1.000	-
74	0.76743	0.70623	0.01266	0.01305	1.000	6
74	0.78220	0.70623	0.02795	0.01325	1.000	p.m
74	0.07519	0.69186	0.06983	0.01605	1.000	However,
74	0.14760	0.69192	0.02070	0.01599	1.000	on
