page	x	y	w	h	conf	text
72	0.13534	0.86911	0.02044	0.01607	1.000	As
72	0.15836	0.86911	0.09314	0.01599	1.000	Lunenburg's
72	0.25408	0.86911	0.07761	0.01599	1.000	population
72	0.33429	0.86911	0.07244	0.01599	1.000	increases,
72	0.40931	0.86911	0.02587	0.01599	1.000	the
72	0.43777	0.86911	0.05692	0.01599	1.000	demand
72	0.49728	0.86911	0.02328	0.01599	1.000	for
72	0.52315	0.86911	0.05950	0.01599	1.000	services
72	0.58524	0.86911	0.06985	0.01599	1.000	increases
72	0.65768	0.86911	0.04139	0.01599	1.000	along
72	0.70166	0.86911	0.03105	0.01599	1.000	with
72	0.73529	0.86911	0.01811	0.01599	1.000	it.
72	0.75599	0.86911	0.02070	0.01599	1.000	To
72	0.77928	0.86911	0.05692	0.01599	1.000	prepare
72	0.83878	0.86911	0.02400	0.01607	1.000	for
72	0.13346	0.85311	0.02620	0.01473	1.000	this
72	0.16204	0.85311	0.02621	0.01473	1.000	the
72	0.19063	0.85311	0.04766	0.01473	1.000	Police
72	0.24067	0.85311	0.08578	0.01473	1.000	Department
72	0.32884	0.85311	0.02859	0.01473	1.000	had
72	0.35982	0.85311	0.07625	0.01473	1.000	developed
72	0.43845	0.85311	0.00953	0.01473	1.000	a
72	0.45037	0.85311	0.06196	0.01473	1.000	ten-year
72	0.51471	0.85311	0.05481	0.01473	1.000	staffing
72	0.57190	0.85311	0.03813	0.01473	1.000	plan,
72	0.61240	0.85311	0.01668	0.01473	1.000	so
72	0.63147	0.85311	0.02383	0.01473	1.000	the
72	0.65768	0.85311	0.06434	0.01473	1.000	increase
72	0.72440	0.85311	0.01668	0.01473	1.000	of
72	0.74346	0.85311	0.02621	0.01473	1.000	one
72	0.77206	0.85311	0.05004	0.01473	1.000	officer
72	0.82448	0.85311	0.03078	0.01473	1.000	this
72	0.13346	0.83576	0.03239	0.01453	1.000	year
72	0.16816	0.83586	0.01389	0.01431	1.000	is
72	0.18437	0.83586	0.02315	0.01431	1.000	the
72	0.20983	0.83586	0.03241	0.01431	1.000	first
72	0.24455	0.83586	0.03704	0.01431	1.000	step.
72	0.28391	0.83586	0.03009	0.01431	1.000	The
72	0.31631	0.83586	0.03009	0.01431	1.000	Fire
72	0.34872	0.83586	0.08796	0.01431	1.000	Department
72	0.43900	0.83586	0.07639	0.01431	1.000	developed
72	0.51770	0.83586	0.00926	0.01431	1.000	a
72	0.52928	0.83586	0.06944	0.01431	1.000	four-year
72	0.60103	0.83586	0.05556	0.01431	1.000	staffing
72	0.65891	0.83586	0.03241	0.01431	1.000	plan
72	0.69363	0.83586	0.01620	0.01431	1.000	to
72	0.71215	0.83586	0.05556	0.01431	1.000	expand
72	0.77002	0.83586	0.01620	0.01431	1.000	to
72	0.78853	0.83576	0.08553	0.01453	1.000	paramedic-
72	0.13346	0.81686	0.03620	0.01605	1.000	level
72	0.17225	0.81692	0.05950	0.01599	1.000	services
72	0.23434	0.81692	0.02846	0.01599	1.000	that
72	0.26539	0.81692	0.01552	0.01599	1.000	is
72	0.28350	0.81692	0.02846	0.01599	1.000	still
72	0.31454	0.81692	0.01811	0.01599	1.000	on
