page	x	y	w	h	conf	text
72	0.35338	0.88663	0.15057	0.01453	1.000	INFORMATION
72	0.50626	0.88663	0.14411	0.01453	1.000	TECHNOLOGY
72	0.13534	0.83712	0.03038	0.01898	1.000	The
72	0.16878	0.83712	0.06740	0.01894	1.000	primary
72	0.23924	0.83712	0.06127	0.01894	1.000	mission
72	0.30358	0.83712	0.01838	0.01894	1.000	of
72	0.32503	0.83712	0.02451	0.01894	1.000	the
72	0.35260	0.83712	0.09804	0.01894	1.000	Information
72	0.45370	0.83712	0.09498	0.01894	1.000	Technology
72	0.55174	0.83712	0.09191	0.01894	1.000	Department
72	0.64672	0.83712	0.01532	0.01894	1.000	is
72	0.66510	0.83712	0.01532	0.01894	1.000	to
72	0.68348	0.83712	0.06740	0.01894	1.000	increase
72	0.75395	0.83712	0.08252	0.01898	1.000	efficiency
72	0.14286	0.82407	0.05683	0.01314	1.000	hrough
72	0.20180	0.82407	0.02533	0.01305	1.000	the
72	0.22923	0.82407	0.02955	0.01305	1.000	use
72	0.26089	0.82407	0.01900	0.01305	1.000	of
72	0.28200	0.82407	0.09920	0.01305	1.000	technology.
72	0.38331	0.82407	0.03377	0.01305	1.000	The
72	0.41919	0.82407	0.02322	0.01305	1.000	IT
72	0.44451	0.82407	0.09498	0.01305	1.000	Department
72	0.54160	0.82407	0.06121	0.01305	1.000	enables
72	0.60492	0.82407	0.02111	0.01305	1.000	all
72	0.62813	0.82407	0.04432	0.01305	1.000	other
72	0.67456	0.82407	0.04854	0.01305	1.000	Town
72	0.72522	0.82407	0.09709	0.01305	1.000	departments
72	0.82441	0.82407	0.02333	0.01314	1.000	an
72	0.14093	0.80953	0.05564	0.01486	1.000	chools
72	0.19880	0.80982	0.01860	0.01437	1.000	to
72	0.21963	0.80946	0.10656	0.01467	1.000	communicate
72	0.32843	0.80934	0.03249	0.01442	1.000	and
72	0.36315	0.80901	0.09499	0.01463	1.000	collaborate,
72	0.46037	0.80880	0.06258	0.01452	1.000	manage
72	0.52519	0.80865	0.04175	0.01445	1.000	daily
72	0.56917	0.80849	0.04638	0.01446	1.000	tasks,
72	0.61778	0.80822	0.07647	0.01457	1.000	organize,
72	0.69648	0.80808	0.03943	0.01444	1.000	store
72	0.73815	0.80797	0.03249	0.01442	1.000	and
72	0.77287	0.80782	0.04175	0.01445	1.000	share
72	0.81685	0.80732	0.04036	0.01481	1.000	infor
72	0.13534	0.71076	0.03337	0.01610	1.000	The
72	0.17130	0.71086	0.09572	0.01599	1.000	Information
72	0.26961	0.71086	0.09572	0.01599	1.000	Technology
72	0.36792	0.71086	0.03881	0.01599	1.000	staff
72	0.40931	0.71086	0.02328	0.01599	1.000	for
72	0.43519	0.71086	0.02846	0.01599	1.000	the
72	0.46623	0.71086	0.04657	0.01599	1.000	Town
72	0.51539	0.71086	0.03105	0.01599	1.000	and
72	0.54902	0.71086	0.06468	0.01599	1.000	Schools
72	0.61629	0.71086	0.02846	0.01599	1.000	has
72	0.64733	0.71086	0.07503	0.01599	1.000	remained
72	0.72495	0.71086	0.06727	0.01599	1.000	constant
72	0.79480	0.71076	0.03039	0.01610	1.000	this
72	0.13534	0.69477	0.04135	0.01308	1.000	year.
72	0.13534	0.64680	0.08069	0.01744	1.000	Following
72	0.21882	0.64689	0.01675	0.01726	1.000	is
72	0.23836	0.64689	0.02233	0.01726	1.000	an
72	0.26348	0.64689	0.07537	0.01726	1.000	overview
72	0.34164	0.64689	0.01675	0.01726	1.000	of
72	0.36118	0.64689	0.02791	0.01726	1.000	our
72	0.39188	0.64689	0.05862	0.01726	1.000	current
72	0.45330	0.64689	0.01954	0.01726	1.000	IT
72	0.47563	0.64680	0.04317	0.01744	1.000	staff:
72	0.13534	0.60017	0.04631	0.01611	1.000	Steve
72	0.18423	0.60017	0.10349	0.01599	1.000	Malandrinos
72	0.29031	0.60017	0.01035	0.01599	1.000	-
72	0.30324	0.60017	0.09572	0.01599	1.000	Information
72	0.40155	0.60017	0.09572	0.01599	1.000	Technology
72	0.49986	0.60017	0.06969	0.01611	1.000	Director
72	0.13346	0.57267	0.02790	0.01744	1.000	•
72	0.16415	0.57281	0.04745	0.01726	1.000	Hired
72	0.21439	0.57281	0.01675	0.01726	1.000	in
72	0.23393	0.57281	0.08932	0.01726	1.000	December,
72	0.32605	0.57267	0.04049	0.01744	1.000	2012
72	0.14098	0.54360	0.07948	0.02180	1.000	Previously
72	0.22377	0.54377	0.01985	0.02146	1.000	an
72	0.24692	0.54377	0.06947	0.02146	1.000	engincer
72	0.31970	0.54377	0.01654	0.02146	1.000	at
72	0.33954	0.54377	0.04631	0.02146	1.000	Cisco
72	0.38916	0.54377	0.06947	0.02146	1.000	Systems,
72	0.46194	0.54377	0.01985	0.02146	1.000	IT
72	0.48509	0.54377	0.06947	0.02146	1.000	Director
72	0.55787	0.54377	0.02316	0.02146	1.000	for
72	0.58433	0.54377	0.02316	0.02146	1.000	the
72	0.61079	0.54377	0.04962	0.02146	1.000	Town
72	0.66372	0.54377	0.01654	0.02146	1.000	of
72	0.68357	0.54377	0.10585	0.02146	1.000	Belchertown,
72	0.79273	0.54377	0.03308	0.02146	1.000	MA
72	0.82912	0.54360	0.02803	0.02180	1.000	and
72	0.14286	0.53779	0.09625	0.01019	1.000	Selchertown
72	0.24074	0.53788	0.05392	0.01010	1.000	Public
72	0.29630	0.53779	0.05897	0.01019	1.000	schools
72	0.13722	0.48822	0.05246	0.01473	1.000	Daniel
72	0.19206	0.48822	0.08340	0.01473	1.000	Nadareski
72	0.27785	0.48822	0.01191	0.01473	1.000	-
72	0.29214	0.48822	0.07149	0.01473	1.000	Network
72	0.36601	0.48822	0.11331	0.01473	1.000	Administrator
72	0.13346	0.45918	0.02449	0.01902	1.000	•
72	0.16102	0.45918	0.06434	0.01894	1.000	Retired
72	0.22842	0.45918	0.04902	0.01894	1.000	police
72	0.28050	0.45918	0.05515	0.01894	1.000	officer
72	0.33871	0.45918	0.03676	0.01894	1.000	from
72	0.37854	0.45918	0.02757	0.01894	1.000	the
72	0.40918	0.45918	0.06434	0.01894	1.000	Albany,
72	0.47658	0.45918	0.02757	0.01894	1.000	NY
72	0.50722	0.45918	0.05208	0.01894	1.000	police
72	0.56236	0.45918	0.04289	0.01894	1.000	force
72	0.60832	0.45918	0.03676	0.01894	1.000	with
72	0.64815	0.45918	0.03676	0.01894	1.000	over
72	0.68798	0.45918	0.02145	0.01894	1.000	24
72	0.71249	0.45918	0.04289	0.01894	1.000	years
72	0.75844	0.45918	0.02145	0.01894	1.000	on
72	0.78295	0.45918	0.02451	0.01894	1.000	the
72	0.81053	0.45918	0.02970	0.01902	1.000	job
72	0.13722	0.43750	0.04034	0.01599	1.000	Prior
72	0.18008	0.43771	0.08565	0.01557	1.000	experience
72	0.26825	0.43771	0.07053	0.01557	1.000	includes
72	0.34130	0.43771	0.07557	0.01557	1.000	computer
72	0.41939	0.43771	0.04534	0.01557	1.000	crime
72	0.46725	0.43771	0.03275	0.01557	1.000	and
72	0.50252	0.43771	0.07809	0.01557	1.000	forensics,
72	0.58313	0.43771	0.06550	0.01557	1.000	network
72	0.65114	0.43771	0.12092	0.01557	1.000	administration,
72	0.77458	0.43771	0.04534	0.01557	1.000	video
72	0.82244	0.43750	0.04410	0.01599	1.000	secu-
72	0.13532	0.42132	0.02859	0.01484	1.000	rity
72	0.16629	0.42142	0.05719	0.01473	1.000	system
72	0.22587	0.42142	0.12153	0.01473	1.000	administration,
72	0.34978	0.42142	0.03098	0.01473	1.000	and
72	0.38314	0.42142	0.01906	0.01473	1.000	IP
72	0.40458	0.42142	0.05004	0.01473	1.000	phone
72	0.45701	0.42142	0.05719	0.01473	1.000	system
72	0.51658	0.42132	0.11695	0.01484	1.000	administration
72	0.13534	0.37355	0.05407	0.01618	1.000	Jordan
72	0.19199	0.37374	0.06468	0.01599	1.000	Pochini
72	0.25926	0.37374	0.01035	0.01599	1.000	-
72	0.27219	0.37374	0.04139	0.01599	1.000	Tech
72	0.31618	0.37374	0.06468	0.01599	1.000	Support
72	0.38344	0.37355	0.08084	0.01618	1.000	Specialist
72	0.13534	0.34722	0.02425	0.01906	1.000	•
