page	x	y	w	h	conf	text
90	0.41328	0.93449	0.08053	0.01701	1.000	Citizen's
90	0.49606	0.93376	0.05724	0.01670	1.000	Police
90	0.55555	0.93262	0.08760	0.01710	1.000	Academy
90	0.11466	0.62355	0.00802	0.01618	1.000	I
90	0.12527	0.62374	0.05174	0.01599	1.000	would
90	0.17960	0.62374	0.03363	0.01599	1.000	also
90	0.21582	0.62374	0.03105	0.01599	1.000	like
90	0.24946	0.62374	0.01552	0.01599	1.000	to
90	0.26757	0.62374	0.04657	0.01599	1.000	thank
90	0.31672	0.62374	0.03105	0.01599	1.000	and
90	0.35035	0.62374	0.07761	0.01599	1.000	commend
90	0.43056	0.62374	0.02587	0.01599	1.000	the
90	0.45901	0.62374	0.06727	0.01599	1.000	Citizens
90	0.52887	0.62374	0.01811	0.01599	1.000	of
90	0.54956	0.62374	0.08538	0.01599	1.000	Lunenburg
90	0.63753	0.62374	0.03622	0.01599	1.000	who
90	0.67633	0.62374	0.03622	0.01599	1.000	took
90	0.71514	0.62374	0.03105	0.01599	1.000	part
90	0.74877	0.62374	0.01811	0.01599	1.000	in
90	0.76947	0.62374	0.02587	0.01599	1.000	the
90	0.79793	0.62374	0.03363	0.01599	1.000	first
90	0.83415	0.62355	0.05495	0.01618	1.000	annual
90	0.11640	0.60947	0.07194	0.01721	1.000	Citizen's
90	0.19074	0.60910	0.05070	0.01688	1.000	Police
90	0.24384	0.60834	0.07991	0.01716	1.000	Academy.
90	0.32615	0.60802	0.03212	0.01671	1.000	The
90	0.36067	0.60735	0.06929	0.01706	1.000	program
90	0.43235	0.60703	0.03212	0.01671	1.000	was
90	0.46687	0.60690	0.01088	0.01651	1.000	a
90	0.48014	0.60621	0.07194	0.01708	1.000	complete
90	0.55448	0.60549	0.07460	0.01711	1.000	sensation
90	0.63148	0.60517	0.03212	0.01671	1.000	that
90	0.66599	0.60443	0.07725	0.01713	1.000	continues
90	0.74565	0.60426	0.01619	0.01656	1.000	to
90	0.76423	0.60374	0.05336	0.01691	1.000	garner
90	0.81999	0.60354	0.01884	0.01659	1.000	an
90	0.84122	0.60262	0.08182	0.01731	1.000	enormous
90	0.11466	0.59007	0.06235	0.01604	1.000	amount
90	0.17960	0.59007	0.01552	0.01599	1.000	of
90	0.19771	0.59007	0.06468	0.01599	1.000	positive
90	0.26498	0.59007	0.08020	0.01599	1.000	feedback.
90	0.34777	0.59007	0.01035	0.01599	1.000	I
90	0.36070	0.59007	0.02587	0.01599	1.000	am
90	0.38916	0.59007	0.03622	0.01599	1.000	very
90	0.42797	0.59007	0.06209	0.01599	1.000	grateful
90	0.49265	0.59007	0.02587	0.01599	1.000	for
90	0.52111	0.59007	0.02328	0.01599	1.000	the
90	0.54698	0.59007	0.06209	0.01599	1.000	support
90	0.61166	0.59007	0.01811	0.01599	1.000	of
90	0.63235	0.59007	0.02587	0.01599	1.000	the
90	0.66081	0.59007	0.05692	0.01599	1.000	Citizen
90	0.72032	0.59007	0.06727	0.01599	1.000	students
90	0.79017	0.59007	0.03363	0.01599	1.000	who
90	0.82639	0.59007	0.09654	0.01604	1.000	participated
90	0.11466	0.57407	0.03131	0.01604	1.000	and
90	0.14856	0.57407	0.02328	0.01599	1.000	for
90	0.17443	0.57407	0.02587	0.01599	1.000	the
90	0.20289	0.57407	0.07244	0.01599	1.000	generous
90	0.27791	0.57407	0.02846	0.01599	1.000	and
90	0.30896	0.57407	0.07503	0.01599	1.000	unselfish
90	0.38657	0.57407	0.10866	0.01599	1.000	contributions,
90	0.49782	0.57407	0.02070	0.01599	1.000	on
90	0.52111	0.57407	0.02587	0.01599	1.000	the
90	0.54956	0.57407	0.03363	0.01599	1.000	part
90	0.58578	0.57407	0.01811	0.01599	1.000	of
90	0.60648	0.57407	0.02587	0.01599	1.000	the
90	0.63494	0.57407	0.07761	0.01599	1.000	Fitchburg
90	0.71514	0.57407	0.05950	0.01599	1.000	District
90	0.77723	0.57407	0.04657	0.01599	1.000	Court
90	0.82639	0.57407	0.07503	0.01599	1.000	Judiciary,
90	0.90400	0.57407	0.03021	0.01604	1.000	the
90	0.11466	0.55669	0.05977	0.01613	1.000	Deputy
90	0.17702	0.55682	0.04657	0.01599	1.000	Chief
90	0.22617	0.55682	0.01552	0.01599	1.000	of
90	0.24428	0.55682	0.02587	0.01599	1.000	the
90	0.27274	0.55682	0.08020	0.01599	1.000	Fitchburg
90	0.35553	0.55682	0.04916	0.01599	1.000	Police
90	0.40727	0.55682	0.09831	0.01599	1.000	Department,
90	0.50817	0.55682	0.03105	0.01599	1.000	and
90	0.54180	0.55682	0.02587	0.01599	1.000	the
90	0.57026	0.55682	0.08796	0.01599	1.000	Lunenburg
90	0.66081	0.55682	0.04916	0.01599	1.000	Police
90	0.71255	0.55682	0.06727	0.01599	1.000	Officers
90	0.78241	0.55682	0.03363	0.01599	1.000	who
90	0.81863	0.55669	0.09491	0.01613	1.000	volunteered
90	0.11466	0.54070	0.03648	0.01612	1.000	their
90	0.15373	0.54082	0.04139	0.01599	1.000	time,
90	0.19771	0.54082	0.04398	0.01599	1.000	made
90	0.24428	0.54082	0.03105	0.01599	1.000	this
90	0.27791	0.54082	0.06985	0.01599	1.000	program
90	0.35035	0.54082	0.00776	0.01599	1.000	a
90	0.36070	0.54082	0.06727	0.01599	1.000	success.
90	0.43056	0.54082	0.01552	0.01599	1.000	A
90	0.44867	0.54082	0.05692	0.01599	1.000	special
90	0.50817	0.54082	0.05174	0.01599	1.000	thanks
90	0.56250	0.54082	0.01811	0.01599	1.000	to
90	0.58320	0.54082	0.08538	0.01599	1.000	Lieutenant
90	0.67116	0.54082	0.04139	0.01599	1.000	Mike
90	0.71514	0.54082	0.03881	0.01599	1.000	Luth
90	0.75654	0.54082	0.02587	0.01599	1.000	for
90	0.78499	0.54082	0.08538	0.01599	1.000	organizing
90	0.87296	0.54070	0.03118	0.01612	1.000	and
90	0.11466	0.52471	0.08564	0.01612	1.000	facilitating
90	0.20289	0.52483	0.03105	0.01599	1.000	this
90	0.23652	0.52483	0.09055	0.01599	1.000	worthwhile
90	0.32966	0.52471	0.08012	0.01612	1.000	endeavor.
90	0.49624	0.49273	0.06579	0.01453	1.000	Grants
90	0.11466	0.45202	0.03097	0.01746	1.000	The
90	0.14842	0.45202	0.05304	0.01726	1.000	Police
90	0.20425	0.45202	0.09212	0.01726	1.000	Department
90	0.29916	0.45202	0.09212	0.01726	1.000	participated
90	0.39406	0.45202	0.01675	0.01726	1.000	in
90	0.41360	0.45202	0.02791	0.01726	1.000	the
90	0.44431	0.45202	0.06978	0.01726	1.000	E.O.P.S.
90	0.51688	0.45202	0.07816	0.01726	1.000	Underage
90	0.59783	0.45202	0.06420	0.01726	1.000	Alcohol
90	0.66483	0.45202	0.10049	0.01726	1.000	Enforcement
90	0.76811	0.45202	0.05025	0.01726	1.000	Grant,
90	0.82115	0.45202	0.02512	0.01726	1.000	the
90	0.84906	0.45202	0.07387	0.01746	1.000	Highway
90	0.11466	0.43603	0.05200	0.01601	1.000	Safety
90	0.16925	0.43603	0.08279	0.01599	1.000	Divisions,
90	0.25463	0.43603	0.05433	0.01599	1.000	Traffic
