page	x	y	w	h	conf	text
197	0.12594	0.93729	0.07749	0.01620	1.000	Intermittent
197	0.20602	0.93729	0.06209	0.01599	1.000	Employee
197	0.27070	0.93729	0.03363	0.01599	1.000	shall
197	0.30692	0.93729	0.03622	0.01599	1.000	mean
197	0.34572	0.93729	0.02328	0.01599	1.000	any
197	0.37160	0.93729	0.04398	0.01599	1.000	person
197	0.41816	0.93729	0.02846	0.01599	1.000	who
197	0.44921	0.93729	0.04139	0.01599	1.000	works
197	0.49319	0.93729	0.02328	0.01599	1.000	less
197	0.51906	0.93729	0.02846	0.01599	1.000	than
197	0.55011	0.93729	0.04657	0.01599	1.000	twenty
197	0.59926	0.93729	0.02846	0.01599	1.000	(20)
197	0.63031	0.93729	0.03622	0.01599	1.000	hours
197	0.66912	0.93729	0.02070	0.01599	1.000	per
197	0.69240	0.93729	0.03622	0.01599	1.000	week
197	0.73121	0.93729	0.01552	0.01599	1.000	on
197	0.74932	0.93729	0.00776	0.01599	1.000	a
197	0.75967	0.93729	0.04916	0.01599	1.000	regular
197	0.81141	0.93729	0.03821	0.01620	1.000	basis.
197	0.12594	0.92297	0.07749	0.01601	1.000	Intermittent
197	0.20602	0.92298	0.06727	0.01599	1.000	employees
197	0.27587	0.92298	0.02328	0.01599	1.000	are
197	0.30174	0.92298	0.02070	0.01599	1.000	not
197	0.32503	0.92298	0.04916	0.01599	1.000	eligible
197	0.37677	0.92298	0.02070	0.01599	1.000	for
197	0.40005	0.92298	0.04916	0.01599	1.000	benefits
197	0.45180	0.92298	0.02846	0.01599	1.000	(i.e.
197	0.48284	0.92298	0.05950	0.01599	1.000	vacation,
197	0.54493	0.92298	0.06468	0.01599	1.000	sick-time,
197	0.61220	0.92298	0.06727	0.01599	1.000	insurance,
197	0.68205	0.92298	0.02846	0.01599	1.000	etc.)
197	0.71310	0.92298	0.02328	0.01599	1.000	and
197	0.73897	0.92298	0.03363	0.01599	1.000	work
197	0.77519	0.92298	0.02587	0.01599	1.000	less
197	0.80365	0.92298	0.02846	0.01599	1.000	than
197	0.83469	0.92298	0.02328	0.01599	1.000	one
197	0.86057	0.92297	0.06237	0.01601	1.000	thousand
197	0.12782	0.90988	0.03183	0.01310	1.000	forty
197	0.16176	0.90993	0.04643	0.01305	1.000	(1,040)
197	0.21031	0.90993	0.03799	0.01305	1.000	hours
197	0.25041	0.90993	0.02322	0.01305	1.000	per
197	0.27574	0.90993	0.02744	0.01305	1.000	year
197	0.30528	0.90993	0.01477	0.01305	1.000	in
197	0.32217	0.90993	0.02111	0.01305	1.000	the
197	0.34538	0.90993	0.04854	0.01305	1.000	service
197	0.39604	0.90993	0.01477	0.01305	1.000	of
197	0.41292	0.90993	0.02111	0.01305	1.000	the
197	0.43614	0.90988	0.04318	0.01310	1.000	Town.
197	0.12594	0.89390	0.03092	0.01604	1.000	Part
197	0.15945	0.89394	0.03363	0.01599	1.000	Time
197	0.19567	0.89394	0.09314	0.01599	1.000	Compensation
197	0.29139	0.89394	0.05692	0.01599	1.000	Formula
197	0.35090	0.89394	0.03105	0.01599	1.000	shall
197	0.38453	0.89394	0.01552	0.01599	1.000	be
197	0.40264	0.89394	0.07244	0.01599	1.000	determined
